IR_Raw,RED_Raw,HR_BPM,SpO2_%,RR_BPM,PI_%,Condition
1083,410,94.7,100.0,16.0,3.90,Strong Perf.
697,255,94.7,100.0,16.0,3.90,Strong Perf.
516,183,94.7,100.0,16.0,3.90,Strong Perf.
407,139,94.7,100.0,16.0,4.10,Strong Perf.
447,155,94.7,100.0,16.0,4.10,Strong Perf.
420,144,94.7,100.0,16.0,4.29,Strong Perf.
373,125,94.7,100.0,16.0,4.29,Strong Perf.
288,92,94.7,100.0,16.0,4.29,Strong Perf.
202,57,94.7,100.0,16.0,4.29,Strong Perf.
125,26,94.7,100.0,16.0,4.29,Strong Perf.
65,2,94.7,100.0,16.0,4.29,Strong Perf.
21,-14,94.7,100.0,16.0,4.29,Strong Perf.
-5,-25,94.7,100.0,16.0,4.29,Strong Perf.
-22,-32,94.7,100.0,16.0,4.29,Strong Perf.
-30,-35,94.7,100.0,16.0,4.29,Strong Perf.
-36,-37,94.7,100.0,16.0,4.29,Strong Perf.
-36,-37,94.7,100.0,16.0,4.29,Strong Perf.
-37,-37,94.7,100.0,16.0,4.29,Strong Perf.
-37,-37,94.7,100.0,16.0,4.29,Strong Perf.
-36,-36,94.7,100.0,16.0,4.29,Strong Perf.
-36,-36,94.7,100.0,16.0,4.29,Strong Perf.
-36,-36,94.7,100.0,16.0,4.29,Strong Perf.
-35,-35,94.7,100.0,16.0,4.29,Strong Perf.
305,100,94.7,100.0,16.0,4.29,Strong Perf.
602,220,94.7,100.0,16.0,4.29,Strong Perf.
969,367,94.7,100.0,16.0,4.29,Strong Perf.
1298,499,94.7,100.0,16.0,4.29,Strong Perf.
1470,568,94.7,100.0,16.0,4.29,Strong Perf.
1473,569,94.7,100.0,16.0,4.29,Strong Perf.
1307,503,94.7,100.0,16.0,4.29,Strong Perf.
763,286,94.7,100.0,16.0,4.29,Strong Perf.
537,196,94.7,100.0,16.0,4.29,Strong Perf.
575,212,94.7,100.0,16.0,4.29,Strong Perf.
651,243,94.7,100.0,16.0,4.29,Strong Perf.
632,236,94.7,100.0,16.0,4.29,Strong Perf.
550,203,94.7,100.0,16.0,4.29,Strong Perf.
439,160,94.7,100.0,16.0,4.29,Strong Perf.
323,113,94.7,100.0,16.0,4.29,Strong Perf.
216,71,94.7,100.0,16.0,4.29,Strong Perf.
129,37,94.7,100.0,16.0,4.29,Strong Perf.
67,13,94.7,100.0,16.0,4.29,Strong Perf.
27,-2,94.7,100.0,16.0,4.29,Strong Perf.
3,-11,94.7,100.0,16.0,4.29,Strong Perf.
-8,-15,94.7,100.0,16.0,4.29,Strong Perf.
-14,-17,94.7,100.0,16.0,4.29,Strong Perf.
-16,-17,94.7,100.0,16.0,4.29,Strong Perf.
-16,-17,94.7,100.0,16.0,4.29,Strong Perf.
-16,-16,94.7,100.0,16.0,4.29,Strong Perf.
-15,-15,94.7,100.0,16.0,4.29,Strong Perf.
-14,-14,94.7,100.0,16.0,4.29,Strong Perf.
-13,-13,94.7,100.0,16.0,4.29,Strong Perf.
-12,-12,94.7,100.0,16.0,4.29,Strong Perf.
290,109,94.7,100.0,16.0,4.29,Strong Perf.
583,227,94.7,100.0,16.0,4.29,Strong Perf.
988,389,94.7,100.0,16.0,4.29,Strong Perf.
1423,564,94.7,100.0,16.0,4.29,Strong Perf.
1754,697,94.7,100.0,16.0,4.29,Strong Perf.
1868,743,94.7,100.0,16.0,4.29,Strong Perf.
1721,685,94.7,100.0,16.0,4.29,Strong Perf.
1340,534,94.7,100.0,16.0,4.29,Strong Perf.
898,357,94.7,100.0,16.0,4.29,Strong Perf.
702,280,94.7,100.0,16.0,4.29,Strong Perf.
782,312,94.7,100.0,16.0,4.29,Strong Perf.
866,346,94.7,100.0,16.0,4.29,Strong Perf.
837,336,94.7,100.0,16.0,4.29,Strong Perf.
737,296,94.7,100.0,16.0,4.29,Strong Perf.
604,244,94.7,100.0,16.0,4.29,Strong Perf.
463,188,94.7,100.0,16.0,4.29,Strong Perf.
330,135,94.7,100.0,16.0,4.29,Strong Perf.
221,92,94.7,100.0,16.0,4.29,Strong Perf.
139,60,94.7,100.0,16.0,4.29,Strong Perf.
83,39,94.7,100.0,16.0,4.29,Strong Perf.
49,26,94.7,100.0,16.0,4.29,Strong Perf.
30,19,94.7,100.0,16.0,4.29,Strong Perf.
21,15,94.7,100.0,16.0,4.29,Strong Perf.
17,14,94.7,100.0,16.0,4.29,Strong Perf.
15,14,94.7,100.0,16.0,4.29,Strong Perf.
15,15,94.7,100.0,16.0,4.29,Strong Perf.
16,16,94.7,100.0,16.0,4.29,Strong Perf.
17,17,94.7,100.0,16.0,4.29,Strong Perf.
18,18,94.7,100.0,16.0,4.29,Strong Perf.
19,19,94.7,100.0,16.0,4.29,Strong Perf.
20,20,94.7,100.0,16.0,4.29,Strong Perf.
468,200,94.7,100.0,16.0,4.29,Strong Perf.
842,350,94.7,100.0,16.0,4.29,Strong Perf.
1328,545,94.7,100.0,16.0,4.29,Strong Perf.
1833,747,94.7,100.0,16.0,4.29,Strong Perf.
2217,901,94.7,100.0,16.0,4.29,Strong Perf.
2363,960,94.7,100.0,16.0,4.29,Strong Perf.
2223,905,94.7,100.0,16.0,4.29,Strong Perf.
1816,743,94.7,100.0,16.0,4.29,Strong Perf.
1281,529,94.7,100.0,16.0,4.29,Strong Perf.
929,388,94.7,100.0,16.0,4.29,Strong Perf.
926,388,94.7,100.0,16.0,4.29,Strong Perf.
1051,438,94.7,100.0,16.0,4.29,Strong Perf.
1078,450,94.7,100.0,16.0,4.29,Strong Perf.
998,418,94.7,100.0,16.0,4.29,Strong Perf.
863,364,94.7,100.0,16.0,4.29,Strong Perf.
704,301,94.7,100.0,16.0,4.29,Strong Perf.
543,237,94.7,100.0,16.0,4.29,Strong Perf.
397,179,94.7,100.0,16.0,4.29,Strong Perf.
277,131,94.7,100.0,16.0,4.29,Strong Perf.
186,95,94.7,100.0,16.0,4.29,Strong Perf.
124,71,94.7,100.0,16.0,4.29,Strong Perf.
85,55,94.7,100.0,16.0,4.29,Strong Perf.
61,46,94.7,100.0,16.0,4.29,Strong Perf.
49,41,94.7,100.0,16.0,4.29,Strong Perf.
42,39,94.7,100.0,16.0,4.29,Strong Perf.
39,38,94.7,100.0,16.0,4.29,Strong Perf.
38,38,94.7,100.0,16.0,4.29,Strong Perf.
38,38,94.7,100.0,16.0,4.29,Strong Perf.
38,38,94.7,100.0,16.0,4.29,Strong Perf.
38,38,94.7,100.0,16.0,4.29,Strong Perf.
38,38,94.7,100.0,16.0,4.29,Strong Perf.
38,38,94.7,100.0,16.0,4.29,Strong Perf.
38,38,94.7,100.0,16.0,4.29,Strong Perf.
567,250,94.7,100.0,16.0,4.29,Strong Perf.
977,414,94.7,100.0,16.0,4.29,Strong Perf.
1491,620,94.7,100.0,16.0,4.29,Strong Perf.
2000,823,94.7,100.0,16.0,4.29,Strong Perf.
2358,966,94.7,100.0,16.0,4.29,Strong Perf.
2457,1006,94.7,100.0,16.0,4.29,Strong Perf.
2264,928,94.7,100.0,16.0,4.29,Strong Perf.
1811,747,94.7,100.0,16.0,4.29,Strong Perf.
1260,527,94.7,100.0,16.0,4.29,Strong Perf.
930,395,94.7,100.0,16.0,4.29,Strong Perf.
944,400,94.7,100.0,16.0,4.29,Strong Perf.
1057,445,94.7,100.0,16.0,4.29,Strong Perf.
1065,448,94.7,100.0,16.0,4.29,Strong Perf.
974,411,94.7,100.0,16.0,4.29,Strong Perf.
834,355,94.7,100.0,16.0,4.29,Strong Perf.
674,291,94.7,100.0,16.0,4.29,Strong Perf.
516,227,94.7,100.0,16.0,4.29,Strong Perf.
374,170,94.7,100.0,16.0,4.29,Strong Perf.
259,124,94.7,100.0,16.0,4.29,Strong Perf.
173,89,94.7,100.0,16.0,4.29,Strong Perf.
114,65,94.7,100.0,16.0,4.29,Strong Perf.
77,50,94.7,100.0,16.0,4.29,Strong Perf.
54,41,94.7,100.0,16.0,4.29,Strong Perf.
42,35,94.7,100.0,16.0,4.29,Strong Perf.
35,32,94.7,100.0,16.0,4.29,Strong Perf.
31,30,94.7,100.0,16.0,4.29,Strong Perf.
29,29,94.7,100.0,16.0,4.29,Strong Perf.
28,28,94.7,100.0,16.0,4.29,Strong Perf.
27,27,94.7,100.0,16.0,4.29,Strong Perf.
26,26,94.7,100.0,16.0,4.29,Strong Perf.
25,25,94.7,100.0,16.0,4.29,Strong Perf.
24,24,94.7,100.0,16.0,4.29,Strong Perf.
23,23,94.7,100.0,16.0,4.29,Strong Perf.
457,196,94.7,100.0,16.0,4.29,Strong Perf.
802,333,94.7,100.0,16.0,4.29,Strong Perf.
1235,506,94.7,100.0,16.0,4.29,Strong Perf.
1661,675,94.7,100.0,16.0,4.29,Strong Perf.
1952,791,94.7,100.0,16.0,4.29,Strong Perf.
2017,817,94.7,100.0,16.0,4.29,Strong Perf.
1832,742,94.7,100.0,16.0,4.29,Strong Perf.
1433,582,94.7,100.0,16.0,4.29,Strong Perf.
973,397,94.7,100.0,16.0,4.29,Strong Perf.
724,297,94.7,100.0,16.0,4.29,Strong Perf.
753,308,94.7,100.0,16.0,4.29,Strong Perf.
835,339,94.7,100.0,16.0,4.29,Strong Perf.
822,334,94.7,100.0,16.0,4.29,Strong Perf.
735,298,94.7,100.0,16.0,4.29,Strong Perf.
614,249,94.7,100.0,16.0,4.29,Strong Perf.
481,195,94.7,100.0,16.0,4.29,Strong Perf.
353,143,94.7,100.0,16.0,4.29,Strong Perf.
243,98,94.7,100.0,16.0,4.29,Strong Perf.
156,62,94.7,100.0,16.0,4.29,Strong Perf.
93,36,94.7,100.0,16.0,4.29,Strong Perf.
50,18,94.7,100.0,16.0,4.29,Strong Perf.
24,7,94.7,100.0,16.0,4.29,Strong Perf.
8,0,94.7,100.0,16.0,4.29,Strong Perf.
0,-3,94.7,100.0,16.0,4.29,Strong Perf.
-5,-6,94.7,100.0,16.0,4.29,Strong Perf.
-8,-8,94.7,100.0,16.0,4.29,Strong Perf.
-10,-10,94.7,100.0,16.0,4.29,Strong Perf.
-11,-11,94.7,100.0,16.0,4.29,Strong Perf.
-13,-13,94.7,100.0,16.0,4.29,Strong Perf.
-14,-14,94.7,100.0,16.0,4.29,Strong Perf.
-16,-16,94.7,100.0,16.0,4.29,Strong Perf.
-17,-17,94.7,100.0,16.0,4.29,Strong Perf.
-18,-18,94.7,100.0,16.0,4.29,Strong Perf.
446,166,94.7,100.0,16.0,4.29,Strong Perf.
771,295,94.7,100.0,16.0,4.29,Strong Perf.
1129,438,94.7,100.0,16.0,4.29,Strong Perf.
1414,551,94.7,100.0,16.0,4.29,Strong Perf.
1527,595,94.7,100.0,16.0,4.29,Strong Perf.
1429,555,94.7,100.0,16.0,4.29,Strong Perf.
1137,438,94.7,100.0,16.0,4.29,Strong Perf.
759,286,94.7,100.0,16.0,4.29,Strong Perf.
534,195,94.7,100.0,16.0,4.29,Strong Perf.
552,202,94.7,100.0,16.0,4.29,Strong Perf.
622,229,94.7,100.0,16.0,4.29,Strong Perf.
611,224,94.7,100.0,16.0,4.29,Strong Perf.
537,194,94.7,100.0,16.0,4.29,Strong Perf.
436,152,94.7,100.0,16.0,4.29,Strong Perf.
326,108,94.7,100.0,16.0,4.29,Strong Perf.
222,66,94.7,100.0,16.0,4.29,Strong Perf.
135,30,94.7,100.0,16.0,4.29,Strong Perf.
68,3,94.7,100.0,16.0,4.29,Strong Perf.
21,-15,94.7,100.0,16.0,4.29,Strong Perf.
-8,-28,94.7,100.0,16.0,4.29,Strong Perf.
-25,-35,94.7,100.0,16.0,4.29,Strong Perf.
-35,-40,94.7,100.0,16.0,4.29,Strong Perf.
-40,-42,94.7,100.0,16.0,4.29,Strong Perf.
-43,-44,94.7,100.0,16.0,4.29,Strong Perf.
-45,-45,94.7,100.0,16.0,4.29,Strong Perf.
-46,-46,94.7,100.0,16.0,4.29,Strong Perf.
-46,-46,94.7,100.0,16.0,4.29,Strong Perf.
-47,-47,94.7,100.0,16.0,4.29,Strong Perf.
-47,-47,94.7,100.0,16.0,4.29,Strong Perf.
-48,-48,94.7,100.0,16.0,4.29,Strong Perf.
-48,-48,94.7,100.0,16.0,4.29,Strong Perf.
397,129,94.7,100.0,16.0,4.29,Strong Perf.
719,257,94.7,100.0,16.0,4.29,Strong Perf.
1076,400,94.7,100.0,16.0,4.29,Strong Perf.
1362,515,94.7,100.0,16.0,4.29,Strong Perf.
1477,560,94.7,100.0,16.0,4.29,Strong Perf.
1377,521,94.7,100.0,16.0,4.29,Strong Perf.
1080,402,94.7,100.0,16.0,4.29,Strong Perf.
710,253,94.7,100.0,16.0,4.29,Strong Perf.
519,177,94.7,100.0,16.0,4.29,Strong Perf.
568,197,94.7,100.0,16.0,4.29,Strong Perf.
640,226,94.7,100.0,16.0,4.29,Strong Perf.
623,219,94.7,100.0,16.0,4.29,Strong Perf.
544,187,94.7,100.0,16.0,4.29,Strong Perf.
437,145,94.7,100.0,16.0,4.29,Strong Perf.
322,99,94.7,100.0,16.0,4.29,Strong Perf.
215,57,94.7,100.0,16.0,4.29,Strong Perf.
125,21,94.7,100.0,16.0,4.29,Strong Perf.
58,-4,94.7,100.0,16.0,4.29,Strong Perf.
13,-22,94.7,100.0,16.0,4.29,Strong Perf.
-14,-33,94.7,100.0,16.0,4.29,Strong Perf.
-29,-39,94.7,100.0,16.0,4.29,Strong Perf.
-37,-41,94.7,100.0,16.0,4.29,Strong Perf.
-40,-42,94.7,100.0,16.0,4.29,Strong Perf.
-41,-42,94.7,100.0,16.0,4.29,Strong Perf.
-41,-42,94.7,100.0,16.0,4.29,Strong Perf.
-41,-41,94.7,100.0,16.0,4.29,Strong Perf.
-40,-40,94.7,100.0,16.0,4.29,Strong Perf.
-39,-39,94.7,100.0,16.0,4.29,Strong Perf.
-38,-38,94.7,100.0,16.0,4.29,Strong Perf.
-37,-37,94.7,100.0,16.0,4.29,Strong Perf.
342,115,94.7,100.0,16.0,4.29,Strong Perf.
680,251,94.7,100.0,16.0,4.29,Strong Perf.
1117,426,94.7,100.0,16.0,4.29,Strong Perf.
1550,600,94.7,100.0,16.0,4.29,Strong Perf.
1838,717,94.7,100.0,16.0,4.29,Strong Perf.
1882,735,94.7,100.0,16.0,4.29,Strong Perf.
1656,646,94.7,100.0,16.0,4.29,Strong Perf.
1218,471,94.7,100.0,16.0,4.29,Strong Perf.
806,307,94.7,100.0,16.0,4.29,Strong Perf.
705,268,94.7,100.0,16.0,4.29,Strong Perf.
817,313,94.7,100.0,16.0,4.29,Strong Perf.
870,336,94.7,100.0,16.0,4.29,Strong Perf.
814,314,94.7,100.0,16.0,4.29,Strong Perf.
698,269,94.7,100.0,16.0,4.29,Strong Perf.
557,214,94.7,100.0,16.0,4.29,Strong Perf.
413,157,94.7,100.0,16.0,4.29,Strong Perf.
284,106,94.7,100.0,16.0,4.29,Strong Perf.
180,66,94.7,100.0,16.0,4.29,Strong Perf.
105,37,94.7,100.0,16.0,4.29,Strong Perf.
57,19,94.7,100.0,16.0,4.29,Strong Perf.
28,8,94.7,100.0,16.0,4.29,Strong Perf.
13,3,94.7,100.0,16.0,4.29,Strong Perf.
6,2,94.7,100.0,16.0,4.29,Strong Perf.
4,2,94.7,100.0,16.0,4.29,Strong Perf.
4,3,94.7,100.0,16.0,4.29,Strong Perf.
5,5,94.7,100.0,16.0,4.29,Strong Perf.
7,7,94.7,100.0,16.0,4.29,Strong Perf.
9,9,94.7,100.0,16.0,4.29,Strong Perf.
10,10,94.7,100.0,16.0,4.29,Strong Perf.
12,12,94.7,100.0,16.0,4.29,Strong Perf.
14,14,94.7,100.0,16.0,4.29,Strong Perf.
583,243,94.7,100.0,16.0,4.29,Strong Perf.
1026,421,94.7,100.0,16.0,4.29,Strong Perf.
1560,636,94.7,100.0,16.0,4.29,Strong Perf.
2054,835,94.7,100.0,16.0,4.29,Strong Perf.
2352,955,94.7,100.0,16.0,4.29,Strong Perf.
2355,957,94.7,100.0,16.0,4.29,Strong Perf.
2051,837,94.7,100.0,16.0,4.29,Strong Perf.
1517,624,94.7,100.0,16.0,4.29,Strong Perf.
1033,432,94.7,100.0,16.0,4.29,Strong Perf.
909,383,94.7,100.0,16.0,4.29,Strong Perf.
1032,433,94.7,100.0,16.0,4.29,Strong Perf.
1098,461,94.7,100.0,16.0,4.29,Strong Perf.
1038,438,94.7,100.0,16.0,4.29,Strong Perf.
906,386,94.7,100.0,16.0,4.29,Strong Perf.
743,322,94.7,100.0,16.0,4.29,Strong Perf.
575,256,94.7,100.0,16.0,4.29,Strong Perf.
421,195,94.7,100.0,16.0,4.29,Strong Perf.
295,145,94.7,100.0,16.0,4.29,Strong Perf.
201,108,94.7,100.0,16.0,4.29,Strong Perf.
137,84,94.7,100.0,16.0,4.29,Strong Perf.
97,69,94.7,100.0,16.0,4.29,Strong Perf.
75,60,94.7,100.0,16.0,4.29,Strong Perf.
63,57,94.7,100.0,16.0,4.29,Strong Perf.
58,55,94.7,100.0,16.0,4.29,Strong Perf.
57,55,94.7,100.0,16.0,4.29,Strong Perf.
56,56,94.7,100.0,16.0,4.29,Strong Perf.
57,57,94.7,100.0,16.0,4.29,Strong Perf.
58,58,94.7,100.0,16.0,4.29,Strong Perf.
59,59,94.7,100.0,16.0,4.29,Strong Perf.
59,59,94.7,100.0,16.0,4.29,Strong Perf.
60,60,94.7,100.0,16.0,4.29,Strong Perf.
61,61,94.7,100.0,16.0,4.29,Strong Perf.
761,341,94.7,100.0,16.0,4.29,Strong Perf.
1226,528,94.7,100.0,16.0,4.29,Strong Perf.
1750,738,94.7,100.0,16.0,4.29,Strong Perf.
2204,919,94.7,100.0,16.0,4.29,Strong Perf.
2451,1018,94.7,100.0,16.0,4.29,Strong Perf.
2417,1005,94.7,100.0,16.0,4.29,Strong Perf.
2101,879,94.7,100.0,16.0,4.29,Strong Perf.
1577,669,94.7,100.0,16.0,4.29,Strong Perf.
1089,474,94.7,100.0,16.0,4.29,Strong Perf.
923,408,94.7,100.0,16.0,4.29,Strong Perf.
1017,445,94.7,100.0,16.0,4.29,Strong Perf.
1094,476,94.7,100.0,16.0,4.29,Strong Perf.
1053,460,94.7,100.0,16.0,4.29,Strong Perf.
937,413,94.7,100.0,16.0,4.29,Strong Perf.
788,353,94.7,100.0,16.0,4.29,Strong Perf.
628,289,94.7,100.0,16.0,4.29,Strong Perf.
477,228,94.7,100.0,16.0,4.29,Strong Perf.
347,176,94.7,100.0,16.0,4.29,Strong Perf.
246,135,94.7,100.0,16.0,4.29,Strong Perf.
172,105,94.7,100.0,16.0,4.29,Strong Perf.
123,85,94.7,100.0,16.0,4.29,Strong Perf.
93,72,94.7,100.0,16.0,4.29,Strong Perf.
75,64,94.7,100.0,16.0,4.29,Strong Perf.
65,60,94.7,100.0,16.0,4.29,Strong Perf.
59,57,94.7,100.0,16.0,4.29,Strong Perf.
56,55,94.7,100.0,16.0,4.29,Strong Perf.
54,53,94.7,100.0,16.0,4.29,Strong Perf.
52,52,94.7,100.0,16.0,4.29,Strong Perf.
50,50,94.7,100.0,16.0,4.29,Strong Perf.
49,49,94.7,100.0,16.0,4.29,Strong Perf.
47,47,94.7,100.0,16.0,4.29,Strong Perf.
46,46,94.7,100.0,16.0,4.29,Strong Perf.
44,44,94.7,100.0,16.0,4.29,Strong Perf.
591,262,94.7,100.0,16.0,4.29,Strong Perf.
997,423,94.7,100.0,16.0,4.29,Strong Perf.
1460,607,94.7,100.0,16.0,4.29,Strong Perf.
1842,759,94.7,100.0,16.0,4.29,Strong Perf.
2010,825,94.7,100.0,16.0,4.29,Strong Perf.
1903,781,94.7,100.0,16.0,4.29,Strong Perf.
1541,635,94.7,100.0,16.0,4.29,Strong Perf.
1052,439,94.7,100.0,16.0,4.29,Strong Perf.
743,314,94.7,100.0,16.0,4.29,Strong Perf.
752,316,94.7,100.0,16.0,4.29,Strong Perf.
838,349,94.7,100.0,16.0,4.29,Strong Perf.
822,341,94.7,100.0,16.0,4.29,Strong Perf.
726,301,94.7,100.0,16.0,4.29,Strong Perf.
595,248,94.7,100.0,16.0,4.29,Strong Perf.
456,191,94.7,100.0,16.0,4.29,Strong Perf.
246,105,94.7,100.0,16.0,4.19,Strong Perf.
164,71,94.7,100.0,16.0,4.19,Strong Perf.
102,45,94.7,100.0,16.0,4.19,Strong Perf.
58,26,94.7,100.0,16.0,4.19,Strong Perf.
31,13,94.7,100.0,16.0,4.19,Strong Perf.
14,5,94.7,100.0,16.0,4.19,Strong Perf.
4,0,94.7,100.0,16.0,4.19,Strong Perf.
-1,-3,94.7,100.0,16.0,4.19,Strong Perf.
-6,-6,94.7,100.0,16.0,4.10,Strong Perf.
-9,-9,94.7,100.0,16.0,3.71,Strong Perf.
-11,-11,94.7,100.0,16.0,3.62,Strong Perf.
-14,-14,94.7,100.0,16.0,3.62,Strong Perf.
-16,-16,94.7,100.0,16.0,3.62,Strong Perf.
-19,-19,94.7,100.0,16.0,3.62,Strong Perf.
-21,-21,94.7,100.0,16.0,3.62,Strong Perf.
249,85,94.7,100.0,16.0,3.62,Strong Perf.
512,188,94.7,100.0,16.0,3.62,Strong Perf.
866,329,94.7,100.0,16.0,3.62,Strong Perf.
1225,471,94.7,100.0,16.0,3.62,Strong Perf.
1468,567,94.7,100.0,16.0,3.62,Strong Perf.
1503,579,94.7,100.0,16.0,3.62,Strong Perf.
1310,501,94.7,100.0,16.0,3.62,Strong Perf.
942,352,94.7,100.0,16.0,3.62,Strong Perf.
597,213,94.7,100.0,16.0,3.62,Strong Perf.
509,177,94.7,100.0,16.0,3.62,Strong Perf.
586,206,94.7,100.0,16.0,3.62,Strong Perf.
609,214,94.7,100.0,16.0,3.62,Strong Perf.
550,189,94.7,100.0,16.0,3.62,Strong Perf.
450,148,94.7,100.0,16.0,3.62,Strong Perf.
336,101,94.7,100.0,16.0,3.62,Strong Perf.
225,56,94.7,100.0,16.0,3.62,Strong Perf.
129,16,94.7,100.0,16.0,3.62,Strong Perf.
55,-13,94.7,100.0,16.0,3.62,Strong Perf.
4,-35,94.7,100.0,16.0,3.62,Strong Perf.
-28,-49,94.7,100.0,16.0,3.62,Strong Perf.
-47,-58,94.7,100.0,16.0,3.62,Strong Perf.
-58,-63,94.7,100.0,16.0,3.62,Strong Perf.
-64,-66,94.7,100.0,16.0,3.62,Strong Perf.
-67,-68,94.7,100.0,16.0,3.62,Strong Perf.
-69,-70,94.7,100.0,16.0,3.62,Strong Perf.
-71,-71,94.7,100.0,16.0,3.62,Strong Perf.
-72,-72,94.7,100.0,16.0,3.62,Strong Perf.
-73,-73,94.7,100.0,16.0,3.62,Strong Perf.
-74,-74,94.7,100.0,16.0,3.62,Strong Perf.
-75,-75,94.7,100.0,16.0,3.62,Strong Perf.
215,40,94.7,100.0,16.0,3.62,Strong Perf.
475,144,94.7,100.0,16.0,3.62,Strong Perf.
484,147,94.7,100.0,16.0,3.52,Strong Perf.
699,233,94.7,100.0,16.0,3.52,Strong Perf.
846,291,94.7,100.0,16.0,3.52,Strong Perf.
873,302,94.7,100.0,16.0,3.52,Strong Perf.
768,260,94.7,100.0,16.0,3.52,Strong Perf.
554,174,94.7,100.0,16.0,3.52,Strong Perf.
342,89,94.7,100.0,16.0,3.52,Strong Perf.
276,63,94.7,100.0,16.0,3.52,Strong Perf.
326,83,94.7,100.0,16.0,3.52,Strong Perf.
345,91,94.7,100.0,16.0,3.43,Strong Perf.
321,81,94.7,100.0,16.0,3.43,Strong Perf.
267,60,94.7,100.0,16.0,3.43,Strong Perf.
201,34,94.7,100.0,16.0,3.43,Strong Perf.
132,7,94.7,100.0,16.0,3.43,Strong Perf.
70,-17,94.7,100.0,16.0,3.43,Strong Perf.
20,-36,94.7,100.0,16.0,3.43,Strong Perf.
-16,-50,94.7,100.0,16.0,3.43,Strong Perf.
-41,-60,94.7,100.0,16.0,3.33,Strong Perf.
-55,-65,94.7,100.0,16.0,3.33,Strong Perf.
-62,-67,94.7,100.0,16.0,3.33,Strong Perf.
-65,-67,94.7,100.0,16.0,3.33,Strong Perf.
-66,-67,94.7,100.0,16.0,3.33,Strong Perf.
-65,-66,94.7,100.0,16.0,3.33,Strong Perf.
-64,-64,94.7,100.0,16.0,3.33,Strong Perf.
-63,-63,94.7,100.0,16.0,3.33,Strong Perf.
-61,-61,94.7,100.0,16.0,3.33,Strong Perf.
-60,-60,94.7,100.0,16.0,3.33,Strong Perf.
-58,-58,94.7,100.0,16.0,3.33,Strong Perf.
-56,-56,94.7,100.0,16.0,3.33,Strong Perf.
355,109,94.7,100.0,16.0,3.33,Strong Perf.
702,249,94.7,100.0,16.0,3.33,Strong Perf.
1139,425,94.7,100.0,16.0,3.33,Strong Perf.
1558,594,94.7,100.0,16.0,3.33,Strong Perf.
1827,703,94.7,100.0,16.0,3.33,Strong Perf.
1853,715,94.7,100.0,16.0,3.33,Strong Perf.
1617,622,94.7,100.0,16.0,3.33,Strong Perf.
1181,449,94.7,100.0,16.0,3.33,Strong Perf.
784,292,94.7,100.0,16.0,3.33,Strong Perf.
693,257,94.7,100.0,16.0,3.33,Strong Perf.
804,303,94.7,100.0,16.0,3.33,Strong Perf.
500,183,94.7,100.0,16.0,3.33,Strong Perf.
469,172,94.7,100.0,16.0,3.33,Strong Perf.
404,147,94.7,100.0,16.0,3.33,Strong Perf.
323,117,94.7,100.0,16.0,3.33,Strong Perf.
240,85,94.7,100.0,16.0,3.33,Strong Perf.
165,57,94.7,100.0,16.0,3.33,Strong Perf.
105,35,94.7,100.0,16.0,3.33,Strong Perf.
62,19,94.7,100.0,16.0,3.33,Strong Perf.
34,10,94.7,100.0,16.0,3.33,Strong Perf.
18,5,94.7,100.0,16.0,3.33,Strong Perf.
10,4,94.7,100.0,16.0,3.33,Strong Perf.
7,4,94.7,100.0,16.0,3.24,Strong Perf.
7,6,94.7,100.0,16.0,3.24,Strong Perf.
9,9,94.7,100.0,16.0,3.24,Strong Perf.
12,11,94.7,100.0,16.0,3.24,Strong Perf.
14,14,94.7,100.0,16.0,3.24,Strong Perf.
17,17,94.7,100.0,16.0,3.24,Strong Perf.
20,20,94.7,100.0,16.0,3.24,Strong Perf.
23,23,94.7,100.0,16.0,3.24,Strong Perf.
26,26,94.7,100.0,16.0,3.24,Strong Perf.
512,222,94.7,100.0,16.0,3.24,Strong Perf.
915,385,94.7,100.0,16.0,3.24,Strong Perf.
1428,592,94.7,100.0,16.0,3.24,Strong Perf.
1942,799,94.7,100.0,16.0,3.24,Strong Perf.
2306,946,94.7,100.0,16.0,3.24,Strong Perf.
2404,987,94.7,100.0,16.0,3.24,Strong Perf.
2200,907,94.7,100.0,16.0,3.24,Strong Perf.
1732,721,94.7,100.0,16.0,3.24,Strong Perf.
1194,508,94.7,100.0,16.0,3.24,Strong Perf.
930,404,94.7,100.0,16.0,3.24,Strong Perf.
999,433,94.7,100.0,16.0,3.24,Strong Perf.
1110,479,94.7,100.0,16.0,3.24,Strong Perf.
1098,475,94.7,100.0,16.0,3.24,Strong Perf.
992,434,94.7,100.0,16.0,3.24,Strong Perf.
842,376,94.7,100.0,16.0,3.24,Strong Perf.
677,311,94.7,100.0,16.0,3.24,Strong Perf.
517,248,94.7,100.0,16.0,3.24,Strong Perf.
379,194,94.7,100.0,16.0,3.24,Strong Perf.
271,152,94.7,100.0,16.0,3.24,Strong Perf.
193,122,94.7,100.0,16.0,3.24,Strong Perf.
143,103,94.7,100.0,16.0,3.24,Strong Perf.
113,92,94.7,100.0,16.0,3.24,Strong Perf.
96,86,94.7,100.0,16.0,3.24,Strong Perf.
89,84,94.7,100.0,16.0,3.24,Strong Perf.
85,83,94.7,100.0,16.0,3.24,Strong Perf.
85,84,94.7,100.0,16.0,3.24,Strong Perf.
85,85,94.7,100.0,16.0,3.24,Strong Perf.
