IR_Raw,RED_Raw,HR_BPM,SpO2_%,RR_BPM,PI_%,Condition
31,31,75.0,98.0,16.0,3.00,Normal
31,31,75.0,98.0,16.0,3.00,Normal
32,32,75.0,98.0,16.0,3.00,Normal
33,33,75.0,98.0,16.0,3.00,Normal
744,374,75.0,98.0,16.0,3.00,Normal
1175,582,75.0,98.0,16.0,3.00,Normal
1708,838,75.0,98.0,16.0,3.00,Normal
2277,1111,75.0,98.0,16.0,3.00,Normal
2784,1354,75.0,98.0,16.0,3.00,Normal
3122,1517,75.0,98.0,16.0,3.00,Normal
3217,1563,75.0,98.0,16.0,3.00,Normal
3047,1482,75.0,98.0,16.0,3.00,Normal
2636,1284,75.0,98.0,16.0,3.00,Normal
2053,1005,75.0,98.0,16.0,3.00,Normal
1449,715,75.0,98.0,16.0,3.00,Normal
1027,512,75.0,98.0,16.0,3.00,Normal
879,442,75.0,98.0,16.0,3.00,Normal
905,454,75.0,98.0,16.0,3.00,Normal
930,466,75.0,98.0,16.0,3.00,Normal
941,472,75.0,98.0,16.0,3.00,Normal
894,449,75.0,98.0,16.0,3.00,Normal
812,410,75.0,98.0,16.0,3.00,Normal
711,361,75.0,98.0,16.0,3.00,Normal
602,309,75.0,98.0,16.0,3.00,Normal
492,256,75.0,98.0,16.0,3.00,Normal
390,207,75.0,98.0,16.0,3.00,Normal
299,164,75.0,98.0,16.0,3.00,Normal
224,128,75.0,98.0,16.0,3.00,Normal
