IR_Raw,RED_Raw,HR_BPM,SpO2_%,RR_BPM,PI_%,Condition
-11,-25,92.0,98.0,16.0,3.00,Weak Perf.
-24,-31,92.0,98.0,16.0,3.00,Weak Perf.
-30,-34,92.0,98.0,16.0,3.00,Weak Perf.
0,0,75.0,98.0,16.0,3.00,Arrhythmia
816,393,75.0,98.0,16.0,3.00,Arrhythmia
1389,670,75.0,98.0,16.0,3.00,Arrhythmia
2009,970,75.0,98.0,16.0,3.00,Arrhythmia
2481,1199,75.0,98.0,16.0,3.00,Arrhythmia
2635,1275,75.0,98.0,16.0,3.00,Arrhythmia
2412,1169,75.0,98.0,16.0,3.00,Arrhythmia
1869,911,75.0,98.0,16.0,3.00,Arrhythmia
1246,614,75.0,98.0,16.0,3.00,Arrhythmia
934,466,75.0,98.0,16.0,3.00,Arrhythmia
973,487,75.0,98.0,16.0,3.00,Arrhythmia
1043,522,75.0,98.0,16.0,3.00,Arrhythmia
999,503,75.0,98.0,16.0,3.00,Arrhythmia
880,448,75.0,98.0,16.0,3.00,Arrhythmia
728,376,75.0,98.0,16.0,3.00,Arrhythmia
567,301,75.0,98.0,16.0,3.00,Arrhythmia
418,231,75.0,98.0,16.0,3.00,Arrhythmia
297,175,75.0,98.0,16.0,3.00,Arrhythmia
207,133,75.0,98.0,16.0,3.00,Arrhythmia
148,107,75.0,98.0,16.0,3.00,Arrhythmia
113,91,75.0,98.0,16.0,3.00,Arrhythmia
94,84,75.0,98.0,16.0,3.00,Arrhythmia
86,81,75.0,98.0,16.0,3.00,Arrhythmia
84,81,75.0,98.0,16.0,3.00,Arrhythmia
83,82,75.0,98.0,16.0,3.00,Arrhythmia
85,84,75.0,98.0,16.0,3.00,Arrhythmia
86,86,75.0,98.0,16.0,3.00,Arrhythmia
89,89,75.0,98.0,16.0,3.00,Arrhythmia
91,91,75.0,98.0,16.0,3.00,Arrhythmia
93,93,75.0,98.0,16.0,3.00,Arrhythmia
95,95,75.0,98.0,16.0,3.00,Arrhythmia
97,97,75.0,98.0,16.0,3.00,Arrhythmia
1028,545,75.0,98.0,16.0,3.00,Arrhythmia
1630,835,75.0,98.0,16.0,3.00,Arrhythmia
2302,1158,75.0,98.0,16.0,3.00,Arrhythmia
2876,1434,75.0,98.0,16.0,3.00,Arrhythmia
3180,1581,75.0,98.0,16.0,3.00,Arrhythmia
3120,1553,75.0,98.0,16.0,3.00,Arrhythmia
2705,1354,75.0,98.0,16.0,3.00,Arrhythmia
2040,1036,75.0,98.0,16.0,3.00,Arrhythmia
1410,733,75.0,98.0,16.0,3.00,Arrhythmia
1139,604,75.0,98.0,16.0,3.00,Arrhythmia
1187,627,75.0,98.0,16.0,3.00,Arrhythmia
1254,659,75.0,98.0,16.0,3.00,Arrhythmia
1211,639,75.0,98.0,16.0,3.00,Arrhythmia
1091,581,75.0,98.0,16.0,3.00,Arrhythmia
933,505,75.0,98.0,16.0,3.00,Arrhythmia
761,423,75.0,98.0,16.0,3.00,Arrhythmia
595,343,75.0,98.0,16.0,3.00,Arrhythmia
450,273,75.0,98.0,16.0,3.00,Arrhythmia
333,217,75.0,98.0,16.0,3.00,Arrhythmia
247,175,75.0,98.0,16.0,3.00,Arrhythmia
188,146,75.0,98.0,16.0,3.00,Arrhythmia
151,128,75.0,98.0,16.0,3.00,Arrhythmia
128,117,75.0,98.0,16.0,3.00,Arrhythmia
115,110,75.0,98.0,16.0,3.00,Arrhythmia
108,106,75.0,98.0,16.0,3.00,Arrhythmia
106,104,75.0,98.0,16.0,3.00,Arrhythmia
102,102,75.0,98.0,16.0,3.00,Arrhythmia
100,99,75.0,98.0,16.0,3.00,Arrhythmia
98,98,75.0,98.0,16.0,3.00,Arrhythmia
96,96,75.0,98.0,16.0,3.00,Arrhythmia
94,94,75.0,98.0,16.0,3.00,Arrhythmia
91,91,75.0,98.0,16.0,3.00,Arrhythmia
89,89,75.0,98.0,16.0,3.00,Arrhythmia
87,87,75.0,98.0,16.0,3.00,Arrhythmia
1141,592,75.0,98.0,16.0,3.00,Arrhythmia
1783,899,75.0,98.0,16.0,3.00,Arrhythmia
2510,1246,75.0,98.0,16.0,3.00,Arrhythmia
3165,1559,75.0,98.0,16.0,3.00,Arrhythmia
3575,1754,75.0,98.0,16.0,3.00,Arrhythmia
3625,1777,75.0,98.0,16.0,3.00,Arrhythmia
3300,1619,75.0,98.0,16.0,3.00,Arrhythmia
2664,1312,75.0,98.0,16.0,3.00,Arrhythmia
1901,944,75.0,98.0,16.0,3.00,Arrhythmia
1345,676,75.0,98.0,16.0,3.00,Arrhythmia
1194,602,75.0,98.0,16.0,3.00,Arrhythmia
1223,615,75.0,98.0,16.0,3.00,Arrhythmia
1299,650,75.0,98.0,16.0,3.00,Arrhythmia
1277,637,75.0,98.0,16.0,3.00,Arrhythmia
1164,581,75.0,98.0,16.0,3.00,Arrhythmia
1005,503,75.0,98.0,16.0,3.00,Arrhythmia
826,415,75.0,98.0,16.0,3.00,Arrhythmia
646,326,75.0,98.0,16.0,3.00,Arrhythmia
480,245,75.0,98.0,16.0,3.00,Arrhythmia
339,176,75.0,98.0,16.0,3.00,Arrhythmia
228,120,75.0,98.0,16.0,3.00,Arrhythmia
147,79,75.0,98.0,16.0,3.00,Arrhythmia
90,50,75.0,98.0,16.0,3.00,Arrhythmia
52,30,75.0,98.0,16.0,3.00,Arrhythmia
28,16,75.0,98.0,16.0,3.00,Arrhythmia
13,7,75.0,98.0,16.0,3.00,Arrhythmia
3,0,75.0,98.0,16.0,3.00,Arrhythmia
-3,-4,75.0,98.0,16.0,3.00,Arrhythmia
-8,-8,75.0,98.0,16.0,3.00,Arrhythmia
-12,-13,75.0,98.0,16.0,3.00,Arrhythmia
-16,-17,75.0,98.0,16.0,3.00,Arrhythmia
-18,-18,75.0,98.0,16.0,3.00,Arrhythmia
-22,-22,75.0,98.0,16.0,3.00,Arrhythmia
-26,-26,75.0,98.0,16.0,3.00,Arrhythmia
-30,-30,75.0,98.0,16.0,3.00,Arrhythmia
-33,-33,75.0,98.0,16.0,3.00,Arrhythmia
475,208,75.0,98.0,16.0,3.00,Arrhythmia
771,349,75.0,98.0,16.0,3.00,Arrhythmia
1143,525,75.0,98.0,16.0,3.00,Arrhythmia
1556,722,75.0,98.0,16.0,3.00,Arrhythmia
1952,910,75.0,98.0,16.0,3.00,Arrhythmia
2260,1056,75.0,98.0,16.0,3.00,Arrhythmia
2424,1133,75.0,98.0,16.0,3.00,Arrhythmia
2413,1126,75.0,98.0,16.0,3.00,Arrhythmia
2228,1036,75.0,98.0,16.0,3.00,Arrhythmia
1893,874,75.0,98.0,16.0,3.00,Arrhythmia
1464,666,75.0,98.0,16.0,3.00,Arrhythmia
1049,465,75.0,98.0,16.0,3.00,Arrhythmia
777,334,75.0,98.0,16.0,3.00,Arrhythmia
697,294,75.0,98.0,16.0,3.00,Arrhythmia
730,308,75.0,98.0,16.0,3.00,Arrhythmia
765,324,75.0,98.0,16.0,3.00,Arrhythmia
751,316,75.0,98.0,16.0,3.00,Arrhythmia
694,287,75.0,98.0,16.0,3.00,Arrhythmia
612,247,75.0,98.0,16.0,3.00,Arrhythmia
518,200,75.0,98.0,16.0,3.00,Arrhythmia
418,151,75.0,98.0,16.0,3.00,Arrhythmia
368,127,75.0,98.0,16.0,3.00,Arrhythmia
272,80,75.0,98.0,16.0,3.00,Arrhythmia
184,37,75.0,98.0,16.0,3.00,Arrhythmia
110,1,75.0,98.0,16.0,3.00,Arrhythmia
48,-29,75.0,98.0,16.0,3.00,Arrhythmia
1,-52,75.0,98.0,16.0,3.00,Arrhythmia
-34,-70,75.0,98.0,16.0,3.00,Arrhythmia
-60,-83,75.0,98.0,16.0,3.00,Arrhythmia
-78,-92,75.0,98.0,16.0,3.00,Arrhythmia
-89,-98,75.0,98.0,16.0,3.00,Arrhythmia
-97,-102,75.0,98.0,16.0,3.00,Arrhythmia
-101,-104,75.0,98.0,16.0,3.00,Arrhythmia
-104,-106,75.0,98.0,16.0,3.00,Arrhythmia
-106,-106,75.0,98.0,16.0,3.00,Arrhythmia
-107,-107,75.0,98.0,16.0,3.00,Arrhythmia
-107,-107,75.0,98.0,16.0,3.00,Arrhythmia
-107,-107,75.0,98.0,16.0,3.00,Arrhythmia
-107,-107,75.0,98.0,16.0,3.00,Arrhythmia
-106,-106,75.0,98.0,16.0,3.00,Arrhythmia
-106,-106,75.0,98.0,16.0,3.00,Arrhythmia
-105,-105,75.0,98.0,16.0,3.00,Arrhythmia
-105,-105,75.0,98.0,16.0,3.00,Arrhythmia
-104,-104,75.0,98.0,16.0,3.00,Arrhythmia
-103,-103,75.0,98.0,16.0,3.00,Arrhythmia
364,122,75.0,98.0,16.0,3.00,Arrhythmia
713,290,75.0,98.0,16.0,3.00,Arrhythmia
1133,492,75.0,98.0,16.0,3.00,Arrhythmia
1525,681,75.0,98.0,16.0,3.00,Arrhythmia
1768,799,75.0,98.0,16.0,3.00,Arrhythmia
1786,808,75.0,98.0,16.0,3.00,Arrhythmia
1568,704,75.0,98.0,16.0,3.00,Arrhythmia
1169,514,75.0,98.0,16.0,3.00,Arrhythmia
756,317,75.0,98.0,16.0,3.00,Arrhythmia
556,222,75.0,98.0,16.0,3.00,Arrhythmia
580,234,75.0,98.0,16.0,3.00,Arrhythmia
631,260,75.0,98.0,16.0,3.00,Arrhythmia
611,252,75.0,98.0,16.0,3.00,Arrhythmia
539,218,75.0,98.0,16.0,3.00,Arrhythmia
442,173,75.0,98.0,16.0,3.00,Arrhythmia
389,149,75.0,98.0,16.0,3.00,Arrhythmia
283,99,75.0,98.0,16.0,3.00,Arrhythmia
186,54,75.0,98.0,16.0,3.00,Arrhythmia
106,17,75.0,98.0,16.0,3.00,Arrhythmia
46,-9,75.0,98.0,16.0,3.00,Arrhythmia
5,-27,75.0,98.0,16.0,3.00,Arrhythmia
-19,-38,75.0,98.0,16.0,3.00,Arrhythmia
-33,-42,75.0,98.0,16.0,3.00,Arrhythmia
-39,-44,75.0,98.0,16.0,3.00,Arrhythmia
-41,-43,75.0,98.0,16.0,3.00,Arrhythmia
-39,-40,75.0,98.0,16.0,3.00,Arrhythmia
-37,-37,75.0,98.0,16.0,3.00,Arrhythmia
-34,-34,75.0,98.0,16.0,3.00,Arrhythmia
-31,-31,75.0,98.0,16.0,3.00,Arrhythmia
-27,-27,75.0,98.0,16.0,3.00,Arrhythmia
-25,-25,75.0,98.0,16.0,3.00,Arrhythmia
-22,-22,75.0,98.0,16.0,3.00,Arrhythmia
-18,-18,75.0,98.0,16.0,3.00,Arrhythmia
-15,-15,75.0,98.0,16.0,3.00,Arrhythmia
663,312,75.0,98.0,16.0,3.00,Arrhythmia
1007,479,75.0,98.0,16.0,3.00,Arrhythmia
1411,675,75.0,98.0,16.0,3.00,Arrhythmia
1827,876,75.0,98.0,16.0,3.00,Arrhythmia
2193,1054,75.0,98.0,16.0,3.00,Arrhythmia
2447,1178,75.0,98.0,16.0,3.00,Arrhythmia
2543,1226,75.0,98.0,16.0,3.00,Arrhythmia
2465,1190,75.0,98.0,16.0,3.00,Arrhythmia
2220,1075,75.0,98.0,16.0,3.00,Arrhythmia
1842,895,75.0,98.0,16.0,3.00,Arrhythmia
1413,691,75.0,98.0,16.0,3.00,Arrhythmia
1069,528,75.0,98.0,16.0,3.00,Arrhythmia
916,456,75.0,98.0,16.0,3.00,Arrhythmia
932,465,75.0,98.0,16.0,3.00,Arrhythmia
1004,502,75.0,98.0,16.0,3.00,Arrhythmia
1029,514,75.0,98.0,16.0,3.00,Arrhythmia
1034,519,75.0,98.0,16.0,3.00,Arrhythmia
989,498,75.0,98.0,16.0,3.00,Arrhythmia
911,463,75.0,98.0,16.0,3.00,Arrhythmia
815,418,75.0,98.0,16.0,3.00,Arrhythmia
708,369,75.0,98.0,16.0,3.00,Arrhythmia
598,317,75.0,98.0,16.0,3.00,Arrhythmia
493,268,75.0,98.0,16.0,3.00,Arrhythmia
397,224,75.0,98.0,16.0,3.00,Arrhythmia
315,186,75.0,98.0,16.0,3.00,Arrhythmia
248,155,75.0,98.0,16.0,3.00,Arrhythmia
196,131,75.0,98.0,16.0,3.00,Arrhythmia
157,114,75.0,98.0,16.0,3.00,Arrhythmia
130,102,75.0,98.0,16.0,3.00,Arrhythmia
112,95,75.0,98.0,16.0,3.00,Arrhythmia
101,91,75.0,98.0,16.0,3.00,Arrhythmia
95,89,75.0,98.0,16.0,3.00,Arrhythmia
92,88,75.0,98.0,16.0,3.00,Arrhythmia
90,88,75.0,98.0,16.0,3.00,Arrhythmia
90,89,75.0,98.0,16.0,3.00,Arrhythmia
91,91,75.0,98.0,16.0,3.00,Arrhythmia
92,92,75.0,98.0,16.0,3.00,Arrhythmia
93,93,75.0,98.0,16.0,3.00,Arrhythmia
94,94,75.0,98.0,16.0,3.00,Arrhythmia
95,95,75.0,98.0,16.0,3.00,Arrhythmia
96,96,75.0,98.0,16.0,3.00,Arrhythmia
97,97,75.0,98.0,16.0,3.00,Arrhythmia
98,98,75.0,98.0,16.0,3.00,Arrhythmia
99,99,75.0,98.0,16.0,3.00,Arrhythmia
99,99,75.0,98.0,16.0,3.00,Arrhythmia
921,494,75.0,98.0,16.0,3.00,Arrhythmia
1345,698,75.0,98.0,16.0,3.00,Arrhythmia
1866,948,75.0,98.0,16.0,3.00,Arrhythmia
2440,1223,75.0,98.0,16.0,3.00,Arrhythmia
3002,1493,75.0,98.0,16.0,3.00,Arrhythmia
3470,1718,75.0,98.0,16.0,3.00,Arrhythmia
3772,1863,75.0,98.0,16.0,3.00,Arrhythmia
3861,1905,75.0,98.0,16.0,3.00,Arrhythmia
3723,1838,75.0,98.0,16.0,3.00,Arrhythmia
3370,1669,75.0,98.0,16.0,3.00,Arrhythmia
2845,1417,75.0,98.0,16.0,3.00,Arrhythmia
2240,1126,75.0,98.0,16.0,3.00,Arrhythmia
1709,870,75.0,98.0,16.0,3.00,Arrhythmia
1399,721,75.0,98.0,16.0,3.00,Arrhythmia
1334,689,75.0,98.0,16.0,3.00,Arrhythmia
1400,720,75.0,98.0,16.0,3.00,Arrhythmia
1463,750,75.0,98.0,16.0,3.00,Arrhythmia
1459,747,75.0,98.0,16.0,3.00,Arrhythmia
1392,714,75.0,98.0,16.0,3.00,Arrhythmia
1284,661,75.0,98.0,16.0,3.00,Arrhythmia
1152,597,75.0,98.0,16.0,3.00,Arrhythmia
1007,526,75.0,98.0,16.0,3.00,Arrhythmia
858,454,75.0,98.0,16.0,3.00,Arrhythmia
713,383,75.0,98.0,16.0,3.00,Arrhythmia
579,317,75.0,98.0,16.0,3.00,Arrhythmia
460,259,75.0,98.0,16.0,3.00,Arrhythmia
359,209,75.0,98.0,16.0,3.00,Arrhythmia
276,169,75.0,98.0,16.0,3.00,Arrhythmia
212,136,75.0,98.0,16.0,3.00,Arrhythmia
162,111,75.0,98.0,16.0,3.00,Arrhythmia
126,92,75.0,98.0,16.0,3.00,Arrhythmia
100,78,75.0,98.0,16.0,3.00,Arrhythmia
81,68,75.0,98.0,16.0,3.00,Arrhythmia
68,60,75.0,98.0,16.0,3.00,Arrhythmia
59,54,75.0,98.0,16.0,3.00,Arrhythmia
55,52,75.0,98.0,16.0,3.00,Arrhythmia
49,47,75.0,98.0,16.0,3.00,Arrhythmia
44,43,75.0,98.0,16.0,3.00,Arrhythmia
40,40,75.0,98.0,16.0,3.00,Arrhythmia
37,36,75.0,98.0,16.0,3.00,Arrhythmia
33,33,75.0,98.0,16.0,3.00,Arrhythmia
30,30,75.0,98.0,16.0,3.00,Arrhythmia
26,26,75.0,98.0,16.0,3.00,Arrhythmia
23,23,75.0,98.0,16.0,3.00,Arrhythmia
20,20,75.0,98.0,16.0,3.00,Arrhythmia
16,16,75.0,98.0,16.0,3.00,Arrhythmia
13,13,75.0,98.0,16.0,3.00,Arrhythmia
10,10,75.0,98.0,16.0,3.00,Arrhythmia
727,352,75.0,98.0,16.0,3.00,Arrhythmia
1108,533,75.0,98.0,16.0,3.00,Arrhythmia
1571,754,75.0,98.0,16.0,3.00,Arrhythmia
2074,994,75.0,98.0,16.0,3.00,Arrhythmia
2547,1219,75.0,98.0,16.0,3.00,Arrhythmia
2913,1393,75.0,98.0,16.0,3.00,Arrhythmia
3109,1485,75.0,98.0,16.0,3.00,Arrhythmia
3101,1480,75.0,98.0,16.0,3.00,Arrhythmia
2890,1377,75.0,98.0,16.0,3.00,Arrhythmia
2501,1188,75.0,98.0,16.0,3.00,Arrhythmia
1990,942,75.0,98.0,16.0,3.00,Arrhythmia
1723,812,75.0,98.0,16.0,3.00,Arrhythmia
1259,588,75.0,98.0,16.0,3.00,Arrhythmia
994,459,75.0,98.0,16.0,3.00,Arrhythmia
970,446,102.7,98.0,16.0,3.00,Arrhythmia
1036,476,102.7,98.0,16.0,3.00,Arrhythmia
972,444,102.7,98.0,16.0,3.00,Arrhythmia
822,371,102.7,98.0,16.0,3.00,Arrhythmia
638,281,102.7,98.0,16.0,3.00,Arrhythmia
451,190,106.7,98.0,16.0,3.00,Arrhythmia
278,105,112.0,98.0,16.0,3.00,Arrhythmia
136,36,120.0,98.0,16.0,3.00,Arrhythmia
39,-11,129.3,98.0,16.0,3.00,Arrhythmia
-20,-41,141.3,98.0,16.0,3.00,Arrhythmia
-50,-57,153.3,98.0,16.0,3.00,Arrhythmia
-62,-64,164.0,98.0,16.0,3.00,Arrhythmia
-67,-67,169.3,98.0,16.0,3.00,Arrhythmia
-69,-69,174.7,98.0,16.0,3.00,Arrhythmia
-72,-72,174.7,98.0,16.0,3.00,Arrhythmia
-73,-73,176.0,98.0,16.0,3.00,Arrhythmia
766,328,176.0,98.0,16.0,3.00,Arrhythmia
1604,729,176.0,98.0,16.0,3.00,Arrhythmia
2125,979,176.0,98.0,16.0,3.00,Arrhythmia
1851,846,176.0,98.0,16.0,3.00,Arrhythmia
1005,439,176.0,98.0,16.0,3.00,Arrhythmia
628,258,176.0,98.0,16.0,3.00,Arrhythmia
702,293,176.0,98.0,16.0,3.00,Arrhythmia
587,237,176.0,98.0,16.0,3.00,Arrhythmia
384,139,176.0,98.0,16.0,3.00,Arrhythmia
279,88,176.0,98.0,16.0,3.00,Arrhythmia
103,3,176.0,98.0,16.0,3.00,Arrhythmia
-6,-49,176.0,98.0,16.0,3.00,Arrhythmia
-60,-75,176.0,98.0,16.0,3.00,Arrhythmia
-81,-86,176.0,98.0,16.0,3.00,Arrhythmia
-88,-89,176.0,98.0,16.0,3.00,Arrhythmia
-90,-90,176.0,98.0,16.0,3.00,Arrhythmia
-90,-90,176.0,98.0,16.0,3.00,Arrhythmia
-91,-91,176.0,98.0,16.0,3.00,Arrhythmia
-91,-91,176.0,98.0,16.0,3.00,Arrhythmia
572,227,176.0,98.0,16.0,3.00,Arrhythmia
1311,582,176.0,98.0,16.0,3.00,Arrhythmia
1987,906,176.0,98.0,16.0,3.00,Arrhythmia
2104,963,176.0,98.0,16.0,3.00,Arrhythmia
1551,698,176.0,98.0,16.0,3.00,Arrhythmia
797,336,176.0,98.0,16.0,3.00,Arrhythmia
657,269,176.0,98.0,16.0,3.00,Arrhythmia
717,298,176.0,98.0,16.0,3.00,Arrhythmia
600,243,176.0,98.0,16.0,3.00,Arrhythmia
412,153,176.0,98.0,16.0,3.00,Arrhythmia
223,63,176.0,98.0,16.0,3.00,Arrhythmia
79,-4,176.0,98.0,16.0,3.00,Arrhythmia
-9,-46,176.0,98.0,16.0,3.00,Arrhythmia
-52,-66,176.0,98.0,16.0,3.00,Arrhythmia
-69,-74,176.0,98.0,16.0,3.00,Arrhythmia
-74,-75,176.0,98.0,16.0,3.00,Arrhythmia
-74,-74,176.0,98.0,16.0,3.00,Arrhythmia
-72,-72,176.0,98.0,16.0,3.00,Arrhythmia
-71,-71,176.0,98.0,16.0,3.00,Arrhythmia
-69,-69,176.0,98.0,16.0,3.00,Arrhythmia
334,125,176.0,98.0,16.0,3.00,Arrhythmia
729,315,176.0,98.0,16.0,3.00,Arrhythmia
1811,836,176.0,98.0,16.0,3.00,Arrhythmia
2251,1048,176.0,98.0,16.0,3.00,Arrhythmia
1429,655,176.0,98.0,16.0,3.00,Arrhythmia
713,312,176.0,98.0,16.0,3.00,Arrhythmia
804,357,176.0,98.0,16.0,3.00,Arrhythmia
614,267,176.0,98.0,16.0,3.00,Arrhythmia
333,134,176.0,98.0,16.0,3.00,Arrhythmia
115,30,176.0,98.0,16.0,3.00,Arrhythmia
6,-20,176.0,98.0,16.0,3.00,Arrhythmia
-30,-36,176.0,98.0,16.0,3.00,Arrhythmia
-37,-38,176.0,98.0,16.0,3.00,Arrhythmia
-35,-36,176.0,98.0,16.0,3.00,Arrhythmia
-33,-33,176.0,98.0,16.0,3.00,Arrhythmia
-30,-30,176.0,98.0,16.0,3.00,Arrhythmia
333,144,176.0,98.0,16.0,3.00,Arrhythmia
1026,479,176.0,98.0,16.0,3.00,Arrhythmia
1853,877,176.0,98.0,16.0,3.00,Arrhythmia
2077,986,176.0,98.0,16.0,3.00,Arrhythmia
1442,683,176.0,98.0,16.0,3.00,Arrhythmia
731,343,176.0,98.0,16.0,3.00,Arrhythmia
773,365,176.0,98.0,16.0,3.00,Arrhythmia
728,345,176.0,98.0,16.0,3.00,Arrhythmia
529,251,176.0,98.0,16.0,3.00,Arrhythmia
310,147,176.0,98.0,16.0,3.00,Arrhythmia
146,70,176.0,98.0,16.0,3.00,Arrhythmia
57,29,176.0,98.0,16.0,3.00,Arrhythmia
22,13,176.0,98.0,16.0,3.00,Arrhythmia
12,10,176.0,98.0,16.0,3.00,Arrhythmia
12,11,176.0,98.0,16.0,3.00,Arrhythmia
14,14,176.0,98.0,16.0,3.00,Arrhythmia
17,17,176.0,98.0,16.0,3.00,Arrhythmia
20,20,176.0,98.0,16.0,3.00,Arrhythmia
840,415,176.0,98.0,16.0,3.00,Arrhythmia
1828,891,176.0,98.0,16.0,3.00,Arrhythmia
2725,1322,176.0,98.0,16.0,3.00,Arrhythmia
2821,1370,176.0,98.0,16.0,3.00,Arrhythmia
1998,976,176.0,98.0,16.0,3.00,Arrhythmia
1454,716,176.0,98.0,16.0,3.00,Arrhythmia
1002,500,176.0,98.0,16.0,3.00,Arrhythmia
1124,560,176.0,98.0,16.0,3.00,Arrhythmia
1012,507,176.0,98.0,16.0,3.00,Arrhythmia
761,388,176.0,98.0,16.0,3.00,Arrhythmia
492,260,176.0,98.0,16.0,3.00,Arrhythmia
280,160,176.0,98.0,16.0,3.00,Arrhythmia
151,99,176.0,98.0,16.0,3.00,Arrhythmia
89,70,176.0,98.0,16.0,3.00,Arrhythmia
66,60,176.0,98.0,16.0,3.00,Arrhythmia
60,58,176.0,98.0,16.0,3.00,Arrhythmia
59,59,176.0,98.0,16.0,3.00,Arrhythmia
61,60,176.0,98.0,16.0,3.00,Arrhythmia
62,62,176.0,98.0,16.0,3.00,Arrhythmia
64,64,176.0,98.0,16.0,3.00,Arrhythmia
824,430,176.0,98.0,16.0,3.00,Arrhythmia
1829,912,176.0,98.0,16.0,3.00,Arrhythmia
2835,1396,176.0,98.0,16.0,3.00,Arrhythmia
3064,1507,176.0,98.0,16.0,3.00,Arrhythmia
2290,1136,176.0,98.0,16.0,3.00,Arrhythmia
1248,636,176.0,98.0,16.0,3.00,Arrhythmia
1135,583,176.0,98.0,16.0,3.00,Arrhythmia
1193,611,176.0,98.0,16.0,3.00,Arrhythmia
995,516,176.0,98.0,16.0,3.00,Arrhythmia
711,381,176.0,98.0,16.0,3.00,Arrhythmia
571,313,176.0,98.0,16.0,3.00,Arrhythmia
338,202,176.0,98.0,16.0,3.00,Arrhythmia
193,133,176.0,98.0,16.0,3.00,Arrhythmia
120,98,176.0,98.0,16.0,3.00,Arrhythmia
91,84,176.0,98.0,16.0,3.00,Arrhythmia
81,80,176.0,98.0,16.0,3.00,Arrhythmia
79,79,176.0,98.0,16.0,3.00,Arrhythmia
78,78,176.0,98.0,16.0,3.00,Arrhythmia
78,78,176.0,98.0,16.0,3.00,Arrhythmia
78,78,176.0,98.0,16.0,3.00,Arrhythmia
757,404,176.0,98.0,16.0,3.00,Arrhythmia
1999,1000,176.0,98.0,16.0,3.00,Arrhythmia
3037,1498,176.0,98.0,16.0,3.00,Arrhythmia
2636,1305,176.0,98.0,16.0,3.00,Arrhythmia
1303,665,176.0,98.0,16.0,3.00,Arrhythmia
1139,586,176.0,98.0,16.0,3.00,Arrhythmia
1105,569,176.0,98.0,16.0,3.00,Arrhythmia
788,417,176.0,98.0,16.0,3.00,Arrhythmia
450,254,176.0,98.0,16.0,3.00,Arrhythmia
222,144,176.0,98.0,16.0,3.00,Arrhythmia
157,112,176.0,98.0,16.0,3.00,Arrhythmia
93,81,176.0,98.0,16.0,3.00,Arrhythmia
74,71,176.0,98.0,16.0,3.00,Arrhythmia
69,68,176.0,98.0,16.0,3.00,Arrhythmia
67,67,176.0,98.0,16.0,3.00,Arrhythmia
65,65,176.0,98.0,16.0,3.00,Arrhythmia
731,384,176.0,98.0,16.0,3.00,Arrhythmia
1971,979,176.0,98.0,16.0,3.00,Arrhythmia
3398,1663,176.0,98.0,16.0,3.00,Arrhythmia
3707,1810,176.0,98.0,16.0,3.00,Arrhythmia
2523,1241,176.0,98.0,16.0,3.00,Arrhythmia
1317,661,176.0,98.0,16.0,3.00,Arrhythmia
1393,696,176.0,98.0,16.0,3.00,Arrhythmia
1277,640,176.0,98.0,16.0,3.00,Arrhythmia
919,467,176.0,98.0,16.0,3.00,Arrhythmia
544,286,176.0,98.0,16.0,3.00,Arrhythmia
272,154,176.0,98.0,16.0,3.00,Arrhythmia
185,112,176.0,98.0,16.0,3.00,Arrhythmia
88,64,176.0,98.0,16.0,3.00,Arrhythmia
52,46,176.0,98.0,16.0,3.00,Arrhythmia
40,39,176.0,98.0,16.0,3.00,Arrhythmia
36,36,176.0,98.0,16.0,3.00,Arrhythmia
33,33,176.0,98.0,16.0,3.00,Arrhythmia
31,31,176.0,98.0,16.0,3.00,Arrhythmia
615,310,176.0,98.0,16.0,3.00,Arrhythmia
1864,908,176.0,98.0,16.0,3.00,Arrhythmia
3128,1514,176.0,98.0,16.0,3.00,Arrhythmia
2944,1424,176.0,98.0,16.0,3.00,Arrhythmia
1501,730,176.0,98.0,16.0,3.00,Arrhythmia
1109,541,176.0,98.0,16.0,3.00,Arrhythmia
1182,575,176.0,98.0,16.0,3.00,Arrhythmia
987,480,176.0,98.0,16.0,3.00,Arrhythmia
618,302,176.0,98.0,16.0,3.00,Arrhythmia
295,145,176.0,98.0,16.0,3.00,Arrhythmia
107,54,176.0,98.0,16.0,3.00,Arrhythmia
30,16,176.0,98.0,16.0,3.00,Arrhythmia
6,3,176.0,98.0,16.0,3.00,Arrhythmia
0,-1,176.0,98.0,16.0,3.00,Arrhythmia
-3,-3,176.0,98.0,16.0,3.00,Arrhythmia
-6,-6,176.0,98.0,16.0,3.00,Arrhythmia
-8,-8,176.0,98.0,16.0,3.00,Arrhythmia
1514,721,176.0,98.0,16.0,3.00,Arrhythmia
2712,1295,176.0,98.0,16.0,3.00,Arrhythmia
2917,1392,176.0,98.0,16.0,3.00,Arrhythmia
1849,878,176.0,98.0,16.0,3.00,Arrhythmia
959,450,176.0,98.0,16.0,3.00,Arrhythmia
1053,493,176.0,98.0,16.0,3.00,Arrhythmia
893,415,176.0,98.0,16.0,3.00,Arrhythmia
580,264,176.0,98.0,16.0,3.00,Arrhythmia
287,123,176.0,98.0,16.0,3.00,Arrhythmia
98,31,176.0,98.0,16.0,3.00,Arrhythmia
8,-13,176.0,98.0,16.0,3.00,Arrhythmia
-24,-29,176.0,98.0,16.0,3.00,Arrhythmia
-34,-35,176.0,98.0,16.0,3.00,Arrhythmia
-38,-38,176.0,98.0,16.0,3.00,Arrhythmia
