IR_Raw,RED_Raw,HR_BPM,SpO2_%,RR_BPM,PI_%,Condition
17,-1,75.0,98.0,16.0,3.00,Normal
4,-7,75.0,98.0,16.0,3.00,Normal
-4,-10,75.0,98.0,16.0,3.00,Normal
-8,-11,75.0,98.0,16.0,3.00,Normal
-9,-11,75.0,98.0,16.0,3.00,Normal
-9,-10,75.0,98.0,16.0,3.00,Normal
-8,-9,75.0,98.0,16.0,3.00,Normal
-7,-7,75.0,98.0,16.0,3.00,Normal
-5,-5,75.0,98.0,16.0,3.00,Normal
-4,-4,75.0,98.0,16.0,3.00,Normal
-2,-2,75.0,98.0,16.0,3.00,Normal
0,0,75.0,98.0,16.0,3.00,Normal
1,1,75.0,98.0,16.0,3.00,Normal
3,3,75.0,98.0,16.0,3.00,Normal
