IR_Raw,RED_Raw,HR_BPM,SpO2_%,RR_BPM,PI_%,Condition
35,18,92.0,98.0,16.0,3.00,Strong Perf.
60,30,92.0,98.0,16.0,3.00,Strong Perf.
80,39,92.0,98.0,16.0,3.00,Strong Perf.
82,40,92.0,98.0,16.0,3.00,Strong Perf.
67,33,92.0,98.0,16.0,3.00,Strong Perf.
46,23,92.0,98.0,16.0,3.00,Strong Perf.
30,15,92.0,98.0,16.0,3.00,Strong Perf.
13,7,92.0,98.0,16.0,3.00,Strong Perf.
7,4,92.0,98.0,16.0,3.00,Strong Perf.
33,16,92.0,98.0,16.0,3.00,Strong Perf.
43,21,92.0,98.0,16.0,3.00,Strong Perf.
45,22,92.0,98.0,16.0,3.00,Strong Perf.
44,21,92.0,98.0,16.0,3.00,Strong Perf.
39,18,92.0,98.0,16.0,3.00,Strong Perf.
31,15,92.0,98.0,16.0,3.00,Strong Perf.
23,11,92.0,98.0,16.0,3.00,Strong Perf.
15,7,92.0,98.0,16.0,3.00,Strong Perf.
9,4,92.0,98.0,16.0,3.00,Strong Perf.
4,1,92.0,98.0,16.0,3.00,Strong Perf.
1,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
-1,-1,92.0,98.0,16.0,3.00,Strong Perf.
-1,-1,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
0,-2,92.0,98.0,16.0,3.00,Strong Perf.
8,1,92.0,98.0,16.0,3.00,Strong Perf.
25,9,92.0,98.0,16.0,3.00,Strong Perf.
46,19,92.0,98.0,16.0,3.00,Strong Perf.
58,25,92.0,98.0,16.0,3.00,Strong Perf.
53,22,92.0,98.0,16.0,3.00,Strong Perf.
36,14,92.0,98.0,16.0,3.00,Strong Perf.
21,7,92.0,98.0,16.0,3.00,Strong Perf.
9,1,92.0,98.0,16.0,3.00,Strong Perf.
-3,-4,92.0,98.0,16.0,3.00,Strong Perf.
16,5,92.0,98.0,16.0,3.00,Strong Perf.
26,9,92.0,98.0,16.0,3.00,Strong Perf.
28,10,92.0,98.0,16.0,3.00,Strong Perf.
27,10,92.0,98.0,16.0,3.00,Strong Perf.
23,8,92.0,98.0,16.0,3.00,Strong Perf.
17,5,92.0,98.0,16.0,3.00,Strong Perf.
10,1,92.0,98.0,16.0,3.00,Strong Perf.
4,0,92.0,98.0,16.0,3.00,Strong Perf.
0,-3,92.0,98.0,16.0,3.00,Strong Perf.
-2,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-5,92.0,98.0,16.0,3.00,Strong Perf.
-5,-6,92.0,98.0,16.0,3.00,Strong Perf.
-6,-6,92.0,98.0,16.0,3.00,Strong Perf.
-6,-6,92.0,98.0,16.0,3.00,Strong Perf.
-6,-6,92.0,98.0,16.0,3.00,Strong Perf.
-6,-6,92.0,98.0,16.0,3.00,Strong Perf.
-6,-6,92.0,98.0,16.0,3.00,Strong Perf.
-6,-6,92.0,98.0,16.0,3.00,Strong Perf.
-6,-6,92.0,98.0,16.0,3.00,Strong Perf.
-6,-6,92.0,98.0,16.0,3.00,Strong Perf.
-6,-6,92.0,98.0,16.0,3.00,Strong Perf.
-4,-5,92.0,98.0,16.0,3.00,Strong Perf.
-1,-3,92.0,98.0,16.0,3.00,Strong Perf.
8,0,92.0,98.0,16.0,3.00,Strong Perf.
24,8,92.0,98.0,16.0,3.00,Strong Perf.
40,16,92.0,98.0,16.0,3.00,Strong Perf.
45,18,92.0,98.0,16.0,3.00,Strong Perf.
36,14,92.0,98.0,16.0,3.00,Strong Perf.
22,7,92.0,98.0,16.0,3.00,Strong Perf.
12,3,92.0,98.0,16.0,3.00,Strong Perf.
0,-2,92.0,98.0,16.0,3.00,Strong Perf.
2,-1,92.0,98.0,16.0,3.00,Strong Perf.
19,6,92.0,98.0,16.0,3.00,Strong Perf.
23,8,92.0,98.0,16.0,3.00,Strong Perf.
24,9,92.0,98.0,16.0,3.00,Strong Perf.
22,8,92.0,98.0,16.0,3.00,Strong Perf.
18,6,92.0,98.0,16.0,3.00,Strong Perf.
13,3,92.0,98.0,16.0,3.00,Strong Perf.
7,1,92.0,98.0,16.0,3.00,Strong Perf.
3,0,92.0,98.0,16.0,3.00,Strong Perf.
0,-2,92.0,98.0,16.0,3.00,Strong Perf.
-1,-3,92.0,98.0,16.0,3.00,Strong Perf.
-2,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
0,-1,92.0,98.0,16.0,3.00,Strong Perf.
4,1,92.0,98.0,16.0,3.00,Strong Perf.
24,11,92.0,98.0,16.0,3.00,Strong Perf.
44,20,92.0,98.0,16.0,3.00,Strong Perf.
55,26,92.0,98.0,16.0,3.00,Strong Perf.
50,23,92.0,98.0,16.0,3.00,Strong Perf.
35,16,92.0,98.0,16.0,3.00,Strong Perf.
22,10,92.0,98.0,16.0,3.00,Strong Perf.
9,4,92.0,98.0,16.0,3.00,Strong Perf.
4,2,92.0,98.0,16.0,3.00,Strong Perf.
26,12,92.0,98.0,16.0,3.00,Strong Perf.
34,16,92.0,98.0,16.0,3.00,Strong Perf.
36,17,92.0,98.0,16.0,3.00,Strong Perf.
34,16,92.0,98.0,16.0,3.00,Strong Perf.
29,14,92.0,98.0,16.0,3.00,Strong Perf.
22,11,92.0,98.0,16.0,3.00,Strong Perf.
16,8,92.0,98.0,16.0,3.00,Strong Perf.
10,5,92.0,98.0,16.0,3.00,Strong Perf.
6,3,92.0,98.0,16.0,3.00,Strong Perf.
4,2,92.0,98.0,16.0,3.00,Strong Perf.
2,2,92.0,98.0,16.0,3.00,Strong Perf.
2,2,92.0,98.0,16.0,3.00,Strong Perf.
2,2,92.0,98.0,16.0,3.00,Strong Perf.
2,2,92.0,98.0,16.0,3.00,Strong Perf.
2,2,92.0,98.0,16.0,3.00,Strong Perf.
2,2,92.0,98.0,16.0,3.00,Strong Perf.
2,2,92.0,98.0,16.0,3.00,Strong Perf.
2,2,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
5,4,92.0,98.0,16.0,3.00,Strong Perf.
10,6,92.0,98.0,16.0,3.00,Strong Perf.
23,12,92.0,98.0,16.0,3.00,Strong Perf.
45,23,92.0,98.0,16.0,3.00,Strong Perf.
68,34,92.0,98.0,16.0,3.00,Strong Perf.
78,39,92.0,98.0,16.0,3.00,Strong Perf.
68,35,92.0,98.0,16.0,3.00,Strong Perf.
49,25,92.0,98.0,16.0,3.00,Strong Perf.
33,18,92.0,98.0,16.0,3.00,Strong Perf.
18,10,92.0,98.0,16.0,3.00,Strong Perf.
9,6,92.0,98.0,16.0,3.00,Strong Perf.
36,19,92.0,98.0,16.0,3.00,Strong Perf.
47,25,92.0,98.0,16.0,3.00,Strong Perf.
50,26,92.0,98.0,16.0,3.00,Strong Perf.
48,25,92.0,98.0,16.0,3.00,Strong Perf.
43,23,92.0,98.0,16.0,3.00,Strong Perf.
36,19,92.0,98.0,16.0,3.00,Strong Perf.
27,15,92.0,98.0,16.0,3.00,Strong Perf.
20,12,92.0,98.0,16.0,3.00,Strong Perf.
14,9,92.0,98.0,16.0,3.00,Strong Perf.
10,7,92.0,98.0,16.0,3.00,Strong Perf.
7,6,92.0,98.0,16.0,3.00,Strong Perf.
6,5,92.0,98.0,16.0,3.00,Strong Perf.
5,5,92.0,98.0,16.0,3.00,Strong Perf.
5,5,92.0,98.0,16.0,3.00,Strong Perf.
5,5,92.0,98.0,16.0,3.00,Strong Perf.
5,5,92.0,98.0,16.0,3.00,Strong Perf.
5,5,92.0,98.0,16.0,3.00,Strong Perf.
5,5,92.0,98.0,16.0,3.00,Strong Perf.
4,4,92.0,98.0,16.0,3.00,Strong Perf.
4,4,92.0,98.0,16.0,3.00,Strong Perf.
4,4,92.0,98.0,16.0,3.00,Strong Perf.
4,4,92.0,98.0,16.0,3.00,Strong Perf.
7,6,92.0,98.0,16.0,3.00,Strong Perf.
21,12,92.0,98.0,16.0,3.00,Strong Perf.
42,22,92.0,98.0,16.0,3.00,Strong Perf.
68,35,92.0,98.0,16.0,3.00,Strong Perf.
87,44,92.0,98.0,16.0,3.00,Strong Perf.
87,44,92.0,98.0,16.0,3.00,Strong Perf.
70,36,92.0,98.0,16.0,3.00,Strong Perf.
48,25,92.0,98.0,16.0,3.00,Strong Perf.
34,18,92.0,98.0,16.0,3.00,Strong Perf.
14,9,92.0,98.0,16.0,3.00,Strong Perf.
13,8,92.0,98.0,16.0,3.00,Strong Perf.
41,22,92.0,98.0,16.0,3.00,Strong Perf.
51,26,92.0,98.0,16.0,3.00,Strong Perf.
53,27,92.0,98.0,16.0,3.00,Strong Perf.
52,27,92.0,98.0,16.0,3.00,Strong Perf.
46,24,92.0,98.0,16.0,3.00,Strong Perf.
38,20,92.0,98.0,16.0,3.00,Strong Perf.
29,16,92.0,98.0,16.0,3.00,Strong Perf.
21,12,92.0,98.0,16.0,3.00,Strong Perf.
14,8,92.0,98.0,16.0,3.00,Strong Perf.
10,6,92.0,98.0,16.0,3.00,Strong Perf.
6,4,92.0,98.0,16.0,3.00,Strong Perf.
4,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,2,92.0,98.0,16.0,3.00,Strong Perf.
2,2,92.0,98.0,16.0,3.00,Strong Perf.
2,2,92.0,98.0,16.0,3.00,Strong Perf.
2,2,92.0,98.0,16.0,3.00,Strong Perf.
2,2,92.0,98.0,16.0,3.00,Strong Perf.
2,2,92.0,98.0,16.0,3.00,Strong Perf.
1,1,92.0,98.0,16.0,3.00,Strong Perf.
1,1,92.0,98.0,16.0,3.00,Strong Perf.
1,1,92.0,98.0,16.0,3.00,Strong Perf.
1,1,92.0,98.0,16.0,3.00,Strong Perf.
5,3,92.0,98.0,16.0,3.00,Strong Perf.
15,7,92.0,98.0,16.0,3.00,Strong Perf.
34,17,92.0,98.0,16.0,3.00,Strong Perf.
59,29,92.0,98.0,16.0,3.00,Strong Perf.
76,37,92.0,98.0,16.0,3.00,Strong Perf.
73,35,92.0,98.0,16.0,3.00,Strong Perf.
54,26,92.0,98.0,16.0,3.00,Strong Perf.
35,17,92.0,98.0,16.0,3.00,Strong Perf.
21,10,92.0,98.0,16.0,3.00,Strong Perf.
2,1,92.0,98.0,16.0,3.00,Strong Perf.
21,10,92.0,98.0,16.0,3.00,Strong Perf.
38,18,92.0,98.0,16.0,3.00,Strong Perf.
42,20,92.0,98.0,16.0,3.00,Strong Perf.
41,19,92.0,98.0,16.0,3.00,Strong Perf.
37,17,92.0,98.0,16.0,3.00,Strong Perf.
30,14,92.0,98.0,16.0,3.00,Strong Perf.
22,10,92.0,98.0,16.0,3.00,Strong Perf.
14,6,92.0,98.0,16.0,3.00,Strong Perf.
8,3,92.0,98.0,16.0,3.00,Strong Perf.
4,1,92.0,98.0,16.0,3.00,Strong Perf.
1,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
-1,-1,92.0,98.0,16.0,3.00,Strong Perf.
-1,-1,92.0,98.0,16.0,3.00,Strong Perf.
-1,-1,92.0,98.0,16.0,3.00,Strong Perf.
-1,-1,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
0,-1,92.0,98.0,16.0,3.00,Strong Perf.
8,2,92.0,98.0,16.0,3.00,Strong Perf.
23,9,92.0,98.0,16.0,3.00,Strong Perf.
43,19,92.0,98.0,16.0,3.00,Strong Perf.
56,25,92.0,98.0,16.0,3.00,Strong Perf.
52,23,92.0,98.0,16.0,3.00,Strong Perf.
36,15,92.0,98.0,16.0,3.00,Strong Perf.
22,8,92.0,98.0,16.0,3.00,Strong Perf.
10,3,92.0,98.0,16.0,3.00,Strong Perf.
-1,-2,92.0,98.0,16.0,3.00,Strong Perf.
17,6,92.0,98.0,16.0,3.00,Strong Perf.
27,11,92.0,98.0,16.0,3.00,Strong Perf.
29,12,92.0,98.0,16.0,3.00,Strong Perf.
28,11,92.0,98.0,16.0,3.00,Strong Perf.
23,9,92.0,98.0,16.0,3.00,Strong Perf.
18,6,92.0,98.0,16.0,3.00,Strong Perf.
11,3,92.0,98.0,16.0,3.00,Strong Perf.
6,1,92.0,98.0,16.0,3.00,Strong Perf.
2,0,92.0,98.0,16.0,3.00,Strong Perf.
-1,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-2,-3,92.0,98.0,16.0,3.00,Strong Perf.
2,0,92.0,98.0,16.0,3.00,Strong Perf.
14,4,92.0,98.0,16.0,3.00,Strong Perf.
31,13,92.0,98.0,16.0,3.00,Strong Perf.
45,19,92.0,98.0,16.0,3.00,Strong Perf.
45,20,92.0,98.0,16.0,3.00,Strong Perf.
33,14,92.0,98.0,16.0,3.00,Strong Perf.
20,7,92.0,98.0,16.0,3.00,Strong Perf.
11,3,92.0,98.0,16.0,3.00,Strong Perf.
-1,-2,92.0,98.0,16.0,3.00,Strong Perf.
12,4,92.0,98.0,16.0,3.00,Strong Perf.
24,9,92.0,98.0,16.0,3.00,Strong Perf.
26,11,92.0,98.0,16.0,3.00,Strong Perf.
26,10,92.0,98.0,16.0,3.00,Strong Perf.
23,9,92.0,98.0,16.0,3.00,Strong Perf.
17,6,92.0,98.0,16.0,3.00,Strong Perf.
12,4,92.0,98.0,16.0,3.00,Strong Perf.
6,1,92.0,98.0,16.0,3.00,Strong Perf.
2,0,92.0,98.0,16.0,3.00,Strong Perf.
0,-1,92.0,98.0,16.0,3.00,Strong Perf.
-1,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
7,2,92.0,98.0,16.0,3.00,Strong Perf.
23,10,92.0,98.0,16.0,3.00,Strong Perf.
44,20,92.0,98.0,16.0,3.00,Strong Perf.
58,27,92.0,98.0,16.0,3.00,Strong Perf.
54,25,92.0,98.0,16.0,3.00,Strong Perf.
38,17,92.0,98.0,16.0,3.00,Strong Perf.
23,10,92.0,98.0,16.0,3.00,Strong Perf.
11,4,92.0,98.0,16.0,3.00,Strong Perf.
3,0,92.0,98.0,16.0,3.00,Strong Perf.
26,12,92.0,98.0,16.0,3.00,Strong Perf.
35,16,92.0,98.0,16.0,3.00,Strong Perf.
36,17,92.0,98.0,16.0,3.00,Strong Perf.
35,16,92.0,98.0,16.0,3.00,Strong Perf.
29,14,92.0,98.0,16.0,3.00,Strong Perf.
22,10,92.0,98.0,16.0,3.00,Strong Perf.
15,7,92.0,98.0,16.0,3.00,Strong Perf.
9,4,92.0,98.0,16.0,3.00,Strong Perf.
5,2,92.0,98.0,16.0,3.00,Strong Perf.
2,1,92.0,98.0,16.0,3.00,Strong Perf.
1,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
1,1,92.0,98.0,16.0,3.00,Strong Perf.
1,1,92.0,98.0,16.0,3.00,Strong Perf.
3,2,92.0,98.0,16.0,3.00,Strong Perf.
9,5,92.0,98.0,16.0,3.00,Strong Perf.
24,12,92.0,98.0,16.0,3.00,Strong Perf.
48,24,92.0,98.0,16.0,3.00,Strong Perf.
71,35,92.0,98.0,16.0,3.00,Strong Perf.
79,38,92.0,98.0,16.0,3.00,Strong Perf.
66,33,92.0,98.0,16.0,3.00,Strong Perf.
46,23,92.0,98.0,16.0,3.00,Strong Perf.
31,16,92.0,98.0,16.0,3.00,Strong Perf.
13,7,92.0,98.0,16.0,3.00,Strong Perf.
9,5,92.0,98.0,16.0,3.00,Strong Perf.
37,19,92.0,98.0,16.0,3.00,Strong Perf.
47,24,92.0,98.0,16.0,3.00,Strong Perf.
49,25,92.0,98.0,16.0,3.00,Strong Perf.
48,24,92.0,98.0,16.0,3.00,Strong Perf.
42,21,92.0,98.0,16.0,3.00,Strong Perf.
34,17,92.0,98.0,16.0,3.00,Strong Perf.
25,13,92.0,98.0,16.0,3.00,Strong Perf.
18,10,92.0,98.0,16.0,3.00,Strong Perf.
12,7,92.0,98.0,16.0,3.00,Strong Perf.
8,5,92.0,98.0,16.0,3.00,Strong Perf.
5,4,92.0,98.0,16.0,3.00,Strong Perf.
4,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
6,5,92.0,98.0,16.0,3.00,Strong Perf.
13,8,92.0,98.0,16.0,3.00,Strong Perf.
40,21,92.0,98.0,16.0,3.00,Strong Perf.
66,33,92.0,98.0,16.0,3.00,Strong Perf.
86,43,92.0,98.0,16.0,3.00,Strong Perf.
87,44,92.0,98.0,16.0,3.00,Strong Perf.
71,36,92.0,98.0,16.0,3.00,Strong Perf.
50,26,92.0,98.0,16.0,3.00,Strong Perf.
35,18,92.0,98.0,16.0,3.00,Strong Perf.
17,10,92.0,98.0,16.0,3.00,Strong Perf.
9,6,92.0,98.0,16.0,3.00,Strong Perf.
37,20,92.0,98.0,16.0,3.00,Strong Perf.
50,26,92.0,98.0,16.0,3.00,Strong Perf.
53,27,92.0,98.0,16.0,3.00,Strong Perf.
52,27,92.0,98.0,16.0,3.00,Strong Perf.
47,24,92.0,98.0,16.0,3.00,Strong Perf.
40,21,92.0,98.0,16.0,3.00,Strong Perf.
31,17,92.0,98.0,16.0,3.00,Strong Perf.
23,13,92.0,98.0,16.0,3.00,Strong Perf.
16,9,92.0,98.0,16.0,3.00,Strong Perf.
11,7,92.0,98.0,16.0,3.00,Strong Perf.
8,5,92.0,98.0,16.0,3.00,Strong Perf.
5,4,92.0,98.0,16.0,3.00,Strong Perf.
4,4,92.0,98.0,16.0,3.00,Strong Perf.
4,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
3,3,92.0,98.0,16.0,3.00,Strong Perf.
2,2,92.0,98.0,16.0,3.00,Strong Perf.
5,3,92.0,98.0,16.0,3.00,Strong Perf.
10,6,92.0,98.0,16.0,3.00,Strong Perf.
24,13,92.0,98.0,16.0,3.00,Strong Perf.
46,23,92.0,98.0,16.0,3.00,Strong Perf.
67,33,92.0,98.0,16.0,3.00,Strong Perf.
76,37,92.0,98.0,16.0,3.00,Strong Perf.
65,32,92.0,98.0,16.0,3.00,Strong Perf.
46,23,92.0,98.0,16.0,3.00,Strong Perf.
30,15,92.0,98.0,16.0,3.00,Strong Perf.
16,9,92.0,98.0,16.0,3.00,Strong Perf.
5,3,92.0,98.0,16.0,3.00,Strong Perf.
28,14,92.0,98.0,16.0,3.00,Strong Perf.
39,19,92.0,98.0,16.0,3.00,Strong Perf.
41,20,92.0,98.0,16.0,3.00,Strong Perf.
40,20,92.0,98.0,16.0,3.00,Strong Perf.
36,17,92.0,98.0,16.0,3.00,Strong Perf.
29,14,92.0,98.0,16.0,3.00,Strong Perf.
21,11,92.0,98.0,16.0,3.00,Strong Perf.
15,7,92.0,98.0,16.0,3.00,Strong Perf.
9,5,92.0,98.0,16.0,3.00,Strong Perf.
5,3,92.0,98.0,16.0,3.00,Strong Perf.
3,1,92.0,98.0,16.0,3.00,Strong Perf.
1,1,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
0,0,92.0,98.0,16.0,3.00,Strong Perf.
-1,-1,92.0,98.0,16.0,3.00,Strong Perf.
2,0,92.0,98.0,16.0,3.00,Strong Perf.
10,4,92.0,98.0,16.0,3.00,Strong Perf.
26,12,92.0,98.0,16.0,3.00,Strong Perf.
51,24,92.0,98.0,16.0,3.00,Strong Perf.
52,24,92.0,98.0,16.0,3.00,Strong Perf.
39,18,92.0,98.0,16.0,3.00,Strong Perf.
24,10,92.0,98.0,16.0,3.00,Strong Perf.
14,5,92.0,98.0,16.0,3.00,Strong Perf.
0,-1,92.0,98.0,16.0,3.00,Strong Perf.
12,4,92.0,98.0,16.0,3.00,Strong Perf.
25,11,92.0,98.0,16.0,3.00,Strong Perf.
28,12,92.0,98.0,16.0,3.00,Strong Perf.
27,11,92.0,98.0,16.0,3.00,Strong Perf.
24,10,92.0,98.0,16.0,3.00,Strong Perf.
18,7,92.0,98.0,16.0,3.00,Strong Perf.
12,4,92.0,98.0,16.0,3.00,Strong Perf.
7,1,92.0,98.0,16.0,3.00,Strong Perf.
2,0,92.0,98.0,16.0,3.00,Strong Perf.
0,-1,92.0,98.0,16.0,3.00,Strong Perf.
-2,-2,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-3,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-1,-2,92.0,98.0,16.0,3.00,Strong Perf.
6,0,92.0,98.0,16.0,3.00,Strong Perf.
20,7,92.0,98.0,16.0,3.00,Strong Perf.
37,15,92.0,98.0,16.0,3.00,Strong Perf.
47,20,92.0,98.0,16.0,3.00,Strong Perf.
42,17,92.0,98.0,16.0,3.00,Strong Perf.
28,11,92.0,98.0,16.0,3.00,Strong Perf.
12,3,92.0,98.0,16.0,3.00,Strong Perf.
0,-2,92.0,98.0,16.0,3.00,Strong Perf.
4,0,92.0,98.0,16.0,3.00,Strong Perf.
21,7,92.0,98.0,16.0,3.00,Strong Perf.
25,9,92.0,98.0,16.0,3.00,Strong Perf.
26,10,92.0,98.0,16.0,3.00,Strong Perf.
24,9,92.0,98.0,16.0,3.00,Strong Perf.
19,6,92.0,98.0,16.0,3.00,Strong Perf.
14,4,92.0,98.0,16.0,3.00,Strong Perf.
8,1,92.0,98.0,16.0,3.00,Strong Perf.
3,0,92.0,98.0,16.0,3.00,Strong Perf.
0,-2,92.0,98.0,16.0,3.00,Strong Perf.
-2,-3,92.0,98.0,16.0,3.00,Strong Perf.
-3,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
-4,-4,92.0,98.0,16.0,3.00,Strong Perf.
1,-1,92.0,98.0,16.0,3.00,Strong Perf.
11,3,92.0,98.0,16.0,3.00,Strong Perf.
31,12,92.0,98.0,16.0,3.00,Strong Perf.
52,23,92.0,98.0,16.0,3.00,Strong Perf.
61,27,92.0,98.0,16.0,3.00,Strong Perf.
53,23,92.0,98.0,16.0,3.00,Strong Perf.
35,15,92.0,98.0,16.0,3.00,Strong Perf.
16,6,92.0,98.0,16.0,3.00,Strong Perf.
0,-1,92.0,98.0,16.0,3.00,Strong Perf.
18,7,92.0,98.0,16.0,3.00,Strong Perf.
