IR_Raw,RED_Raw,HR_BPM,SpO2_%,RR_BPM,PI_%,Condition
3665,662,117.8,98.3,19.7,2.68,Vasodilat.
2047,2343,117.8,98.3,19.7,2.68,Vasodilat.
4095,851,117.8,98.3,19.7,2.68,Vasodilat.
4095,1014,117.8,98.3,19.7,2.68,Vasodilat.
4095,2427,117.8,98.3,19.7,2.68,Vasodilat.
1228,2088,117.8,98.3,19.7,2.68,Vasodilat.
162,1344,117.8,98.3,19.7,2.68,Vasodilat.
3744,37,117.8,98.3,19.7,2.68,Vasodilat.
3195,427,117.8,98.3,19.7,2.68,Vasodilat.
4095,2019,117.8,98.3,19.7,2.68,Vasodilat.
3202,1577,117.8,98.3,19.7,2.68,Vasodilat.
2889,27,117.8,98.3,19.7,2.68,Vasodilat.
732,1399,117.8,98.3,19.7,2.68,Vasodilat.
3276,155,117.8,98.3,19.7,2.68,Vasodilat.
0,0,117.8,98.3,19.7,2.68,Vasodilat.
366,611,117.8,98.3,19.7,2.68,Vasodilat.
0,0,117.8,98.3,19.7,2.68,Vasodilat.
1481,1163,117.8,98.3,19.7,2.68,Vasodilat.
4095,2600,117.8,98.3,19.7,2.68,Vasodilat.
4095,3074,117.8,98.3,19.7,2.68,Vasodilat.
4095,4095,117.8,98.3,19.7,2.68,Vasodilat.
1638,2104,117.8,98.3,19.7,2.68,Vasodilat.
509,92,117.8,98.3,19.7,2.68,Vasodilat.
450,472,117.8,98.3,19.7,2.68,Vasodilat.
3789,2025,117.8,98.3,19.7,2.68,Vasodilat.
2490,2062,117.8,98.3,19.7,2.68,Vasodilat.
1936,757,117.8,98.3,19.7,2.68,Vasodilat.
1945,485,117.8,98.3,19.7,2.68,Vasodilat.
0,673,117.8,98.3,19.7,2.68,Vasodilat.
0,1310,117.8,98.3,19.7,2.68,Vasodilat.
379,1542,117.8,98.3,19.7,2.68,Vasodilat.
819,36,117.8,98.3,19.7,2.68,Vasodilat.
1638,605,117.8,98.3,19.7,2.68,Vasodilat.
2457,1793,117.8,98.3,19.7,2.68,Vasodilat.
479,1143,117.8,98.3,19.7,2.68,Vasodilat.
0,1620,117.8,98.3,19.7,2.68,Vasodilat.
4095,2601,117.8,98.3,19.7,2.68,Vasodilat.
0,2001,117.8,98.3,19.7,2.68,Vasodilat.
4095,3006,117.8,98.3,19.7,2.68,Vasodilat.
3985,737,117.8,98.3,19.7,2.68,Vasodilat.
0,3654,117.8,98.3,19.7,2.68,Vasodilat.
2298,1327,117.8,98.3,19.7,2.68,Vasodilat.
578,0,117.8,98.3,19.7,2.68,Vasodilat.
2159,475,117.8,98.3,19.7,2.68,Vasodilat.
2457,1698,117.8,98.3,19.7,2.68,Vasodilat.
1970,1385,117.8,98.3,19.7,2.68,Vasodilat.
4095,2147,117.8,98.3,19.7,2.68,Vasodilat.
2553,2667,117.8,98.3,19.7,2.68,Vasodilat.
2047,467,117.8,98.3,19.7,2.68,Vasodilat.
3261,846,117.8,98.3,19.7,2.68,Vasodilat.
3422,2741,117.8,98.3,19.7,2.68,Vasodilat.
0,2714,117.8,98.3,19.7,2.68,Vasodilat.
0,408,117.8,98.3,19.7,2.68,Vasodilat.
117,2639,117.8,98.3,19.7,2.68,Vasodilat.
0,528,117.8,98.3,19.7,2.68,Vasodilat.
3377,642,117.8,98.3,19.7,2.68,Vasodilat.
0,1246,117.8,98.3,19.7,2.68,Vasodilat.
409,3987,117.8,98.3,19.7,2.68,Vasodilat.
2010,1229,117.8,98.3,19.7,2.68,Vasodilat.
664,1562,117.8,98.3,19.7,2.68,Vasodilat.
2866,585,117.8,98.3,19.7,2.68,Vasodilat.
1219,2672,117.8,98.3,19.7,2.68,Vasodilat.
3479,3178,117.8,98.3,19.7,2.68,Vasodilat.
2047,331,117.8,98.3,19.7,2.68,Vasodilat.
648,2090,117.8,98.3,19.7,2.68,Vasodilat.
409,1138,117.8,98.3,19.7,2.68,Vasodilat.
0,2950,117.8,98.3,19.7,2.68,Vasodilat.
1228,77,117.8,98.3,19.7,2.68,Vasodilat.
1025,792,117.8,98.3,19.7,2.68,Vasodilat.
7,672,117.8,98.3,19.7,2.68,Vasodilat.
3333,1387,117.8,98.3,19.7,2.68,Vasodilat.
0,0,117.8,98.3,19.7,2.68,Vasodilat.
0,2012,117.8,98.3,19.7,2.68,Vasodilat.
0,2079,117.8,98.3,19.7,2.68,Vasodilat.
4095,1086,117.8,98.3,19.7,2.68,Vasodilat.
2866,2519,117.8,98.3,19.7,2.68,Vasodilat.
3685,583,117.8,98.3,19.7,2.68,Vasodilat.
4095,337,117.8,98.3,19.7,2.68,Vasodilat.
3128,1139,117.8,98.3,19.7,2.68,Vasodilat.
481,111,117.8,98.3,19.7,2.68,Vasodilat.
2047,1312,117.8,98.3,19.7,2.68,Vasodilat.
3685,0,117.8,98.3,19.7,2.68,Vasodilat.
4095,0,117.8,98.3,19.7,2.68,Vasodilat.
0,508,117.8,98.3,19.7,2.68,Vasodilat.
0,1422,117.8,98.3,19.7,2.68,Vasodilat.
448,0,117.8,98.3,19.7,2.68,Vasodilat.
3157,316,117.8,98.3,19.7,2.68,Vasodilat.
1818,516,117.8,98.3,19.7,2.68,Vasodilat.
735,536,117.8,98.3,19.7,2.68,Vasodilat.
492,615,117.8,98.3,19.7,2.68,Vasodilat.
1698,1375,117.8,98.3,19.7,2.68,Vasodilat.
3286,1844,117.8,98.3,19.7,2.68,Vasodilat.
4095,2971,117.8,98.3,19.7,2.68,Vasodilat.
4095,2899,117.8,98.3,19.7,2.68,Vasodilat.
3919,2399,117.8,98.3,19.7,2.68,Vasodilat.
2541,1611,117.8,98.3,19.7,2.68,Vasodilat.
2534,1521,117.8,98.3,19.7,2.68,Vasodilat.
2512,1623,117.8,98.3,19.7,2.68,Vasodilat.
2173,1485,117.8,98.3,19.7,2.68,Vasodilat.
1782,1219,117.8,98.3,19.7,2.68,Vasodilat.
1285,958,117.8,98.3,19.7,2.68,Vasodilat.
1012,844,117.8,98.3,19.7,2.68,Vasodilat.
764,725,117.8,98.3,19.7,2.68,Vasodilat.
627,677,117.8,98.3,19.7,2.68,Vasodilat.
690,640,117.8,98.3,19.7,2.68,Vasodilat.
639,667,117.8,98.3,19.7,2.68,Vasodilat.
634,704,117.8,98.3,19.7,2.68,Vasodilat.
702,625,117.8,98.3,19.7,2.68,Vasodilat.
616,619,117.8,98.3,19.7,2.68,Vasodilat.
944,792,117.8,98.3,19.7,2.68,Vasodilat.
2414,1555,117.8,98.3,19.7,2.68,Vasodilat.
3886,2194,117.8,98.3,19.7,2.68,Vasodilat.
4095,2470,117.8,98.3,19.7,2.68,Vasodilat.
3804,2146,117.8,98.3,19.7,2.68,Vasodilat.
2431,1509,117.8,98.3,19.7,2.68,Vasodilat.
2043,1264,117.8,98.3,19.7,2.68,Vasodilat.
2466,1429,117.8,98.3,19.7,2.68,Vasodilat.
2035,1310,117.8,98.3,19.7,2.68,Vasodilat.
1669,1124,117.8,98.3,19.7,2.68,Vasodilat.
1217,805,117.8,98.3,19.7,2.68,Vasodilat.
722,709,117.8,98.3,19.7,2.68,Vasodilat.
683,627,117.8,98.3,19.7,2.68,Vasodilat.
753,727,117.8,98.3,19.7,2.68,Vasodilat.
696,637,117.8,98.3,19.7,2.68,Vasodilat.
734,586,117.8,98.3,19.7,2.68,Vasodilat.
530,678,117.8,98.3,19.7,2.68,Vasodilat.
747,684,117.8,98.3,19.7,2.68,Vasodilat.
555,613,117.8,98.3,19.7,2.68,Vasodilat.
1213,900,117.8,98.3,19.7,2.68,Vasodilat.
2362,1455,117.8,98.3,19.7,2.68,Vasodilat.
3388,2004,117.8,98.3,19.7,2.68,Vasodilat.
3427,1980,117.8,98.3,19.7,2.68,Vasodilat.
2170,1300,117.8,98.3,19.7,2.68,Vasodilat.
1645,1145,117.8,98.3,19.7,2.68,Vasodilat.
1999,1284,117.8,98.3,19.7,2.68,Vasodilat.
1757,1100,117.8,98.3,19.7,2.68,Vasodilat.
1088,942,117.8,98.3,19.7,2.68,Vasodilat.
980,661,117.8,98.3,19.7,2.68,Vasodilat.
727,584,117.8,98.3,19.7,2.68,Vasodilat.
685,602,117.8,98.3,19.7,2.68,Vasodilat.
817,716,117.8,98.3,19.7,2.68,Vasodilat.
381,465,117.8,98.3,19.7,2.68,Vasodilat.
323,564,117.8,98.3,19.7,2.68,Vasodilat.
407,483,117.8,98.3,19.7,2.68,Vasodilat.
638,675,117.8,98.3,19.7,2.68,Vasodilat.
1330,839,117.8,98.3,19.7,2.68,Vasodilat.
2256,1320,117.8,98.3,19.7,2.68,Vasodilat.
3201,1776,117.8,98.3,19.7,2.68,Vasodilat.
3205,1863,117.8,98.3,19.7,2.68,Vasodilat.
1625,1294,117.8,98.3,19.7,2.68,Vasodilat.
1518,1045,117.8,98.3,19.7,2.68,Vasodilat.
1906,1154,117.8,98.3,19.7,2.68,Vasodilat.
1580,944,117.8,98.3,19.7,2.68,Vasodilat.
1467,832,117.8,98.3,19.7,2.68,Vasodilat.
1054,677,117.8,98.3,19.7,2.68,Vasodilat.
701,539,117.8,98.3,19.7,2.68,Vasodilat.
626,633,117.8,98.3,19.7,2.68,Vasodilat.
504,732,117.8,98.3,19.7,2.68,Vasodilat.
591,502,117.8,98.3,19.7,2.68,Vasodilat.
980,781,117.8,98.3,19.7,2.68,Vasodilat.
324,589,117.8,98.3,19.7,2.68,Vasodilat.
588,538,117.8,98.3,19.7,2.68,Vasodilat.
1421,1041,117.8,98.3,19.7,2.68,Vasodilat.
2843,1807,117.8,98.3,19.7,2.68,Vasodilat.
3644,2036,117.8,98.3,19.7,2.68,Vasodilat.
3315,1891,117.8,98.3,19.7,2.68,Vasodilat.
2233,1480,117.8,98.3,19.7,2.68,Vasodilat.
1874,1223,117.8,98.3,19.7,2.68,Vasodilat.
2213,1175,117.8,98.3,19.7,2.68,Vasodilat.
1801,1403,117.8,98.3,19.7,2.68,Vasodilat.
1262,935,117.8,98.3,19.7,2.68,Vasodilat.
1051,707,117.8,98.3,19.7,2.68,Vasodilat.
684,577,117.8,98.3,19.7,2.68,Vasodilat.
576,768,117.8,98.3,19.7,2.68,Vasodilat.
733,716,117.8,98.3,19.7,2.68,Vasodilat.
460,503,117.8,98.3,19.7,2.68,Vasodilat.
354,540,117.8,98.3,19.7,2.68,Vasodilat.
753,792,117.8,98.3,19.7,2.68,Vasodilat.
461,518,117.8,98.3,19.7,2.68,Vasodilat.
1841,926,117.8,98.3,19.7,2.68,Vasodilat.
2216,1694,117.8,98.3,19.7,2.68,Vasodilat.
4095,2343,117.8,98.3,19.7,2.68,Vasodilat.
4095,2692,117.8,98.3,19.7,2.68,Vasodilat.
4056,2219,117.8,98.3,19.7,2.68,Vasodilat.
2638,1716,117.8,98.3,19.7,2.68,Vasodilat.
1953,1672,117.8,98.3,19.7,2.68,Vasodilat.
2358,1723,117.8,98.3,19.7,2.68,Vasodilat.
2629,1288,117.8,98.3,19.7,2.68,Vasodilat.
1841,1065,117.8,98.3,19.7,2.68,Vasodilat.
1453,1106,117.8,98.3,19.7,2.68,Vasodilat.
1223,550,117.8,98.3,19.7,2.68,Vasodilat.
767,836,117.8,98.3,19.7,2.68,Vasodilat.
376,465,117.8,98.3,19.7,2.68,Vasodilat.
595,899,117.8,98.3,19.7,2.68,Vasodilat.
257,734,117.8,98.3,19.7,2.68,Vasodilat.
818,794,117.8,98.3,19.7,2.68,Vasodilat.
643,581,117.8,98.3,19.7,2.68,Vasodilat.
933,650,117.8,98.3,19.7,2.68,Vasodilat.
1645,1041,117.8,98.3,19.7,2.68,Vasodilat.
3406,2010,117.8,98.3,19.7,2.68,Vasodilat.
4095,2559,117.8,98.3,19.7,2.68,Vasodilat.
4095,2731,117.8,98.3,19.7,2.68,Vasodilat.
3348,2218,117.8,98.3,19.7,2.68,Vasodilat.
2077,1560,117.8,98.3,19.7,2.68,Vasodilat.
2775,1560,117.8,98.3,19.7,2.68,Vasodilat.
3140,1609,117.8,98.3,19.7,2.68,Vasodilat.
1950,1160,117.8,98.3,19.7,2.68,Vasodilat.
1634,1163,117.8,98.3,19.7,2.68,Vasodilat.
695,1075,117.8,98.3,19.7,2.68,Vasodilat.
544,552,117.8,98.3,19.7,2.68,Vasodilat.
677,500,117.8,98.3,19.7,2.68,Vasodilat.
537,846,117.8,98.3,19.7,2.68,Vasodilat.
812,568,117.8,98.3,19.7,2.68,Vasodilat.
875,658,117.8,98.3,19.7,2.68,Vasodilat.
270,849,117.8,98.3,19.7,2.68,Vasodilat.
644,812,117.8,98.3,19.7,2.68,Vasodilat.
798,619,117.8,98.3,19.7,2.68,Vasodilat.
1830,1357,117.8,98.3,19.7,2.68,Vasodilat.
3607,1972,117.8,98.3,19.7,2.68,Vasodilat.
4095,2654,117.8,98.3,19.7,2.68,Vasodilat.
4095,2495,117.8,98.3,19.7,2.68,Vasodilat.
2690,1481,117.8,98.3,19.7,2.68,Vasodilat.
2120,1398,117.8,98.3,19.7,2.68,Vasodilat.
1868,1247,117.8,98.3,19.7,2.68,Vasodilat.
2503,1268,117.8,98.3,19.7,2.68,Vasodilat.
2105,1147,117.8,98.3,19.7,2.68,Vasodilat.
1644,1051,117.8,98.3,19.7,2.68,Vasodilat.
800,663,117.8,98.3,19.7,2.68,Vasodilat.
710,623,117.8,98.3,19.7,2.68,Vasodilat.
174,647,117.8,98.3,19.7,2.68,Vasodilat.
656,793,117.8,98.3,19.7,2.68,Vasodilat.
583,446,117.8,98.3,19.7,2.68,Vasodilat.
581,748,117.8,98.3,19.7,2.68,Vasodilat.
918,588,117.8,98.3,19.7,2.68,Vasodilat.
478,449,117.8,98.3,19.7,2.68,Vasodilat.
659,955,117.8,98.3,19.7,2.68,Vasodilat.
2406,1220,117.8,98.3,19.7,2.68,Vasodilat.
2936,1898,117.8,98.3,19.7,2.68,Vasodilat.
3755,2018,117.8,98.3,19.7,2.68,Vasodilat.
2743,1453,117.8,98.3,19.7,2.68,Vasodilat.
1801,1405,117.8,98.3,19.7,2.68,Vasodilat.
1967,1119,117.8,98.3,19.7,2.68,Vasodilat.
1531,1007,117.8,98.3,19.7,2.68,Vasodilat.
1425,1224,117.8,98.3,19.7,2.68,Vasodilat.
1141,981,117.8,98.3,19.7,2.68,Vasodilat.
1150,686,117.8,98.3,19.7,2.68,Vasodilat.
1102,496,117.8,98.3,19.7,2.68,Vasodilat.
343,522,117.8,98.3,19.7,2.68,Vasodilat.
463,541,117.8,98.3,19.7,2.68,Vasodilat.
330,495,117.8,98.3,19.7,2.68,Vasodilat.
147,561,117.8,98.3,19.7,2.68,Vasodilat.
503,578,117.8,98.3,19.7,2.68,Vasodilat.
814,723,117.8,98.3,19.7,2.68,Vasodilat.
797,909,117.8,98.3,19.7,2.68,Vasodilat.
2647,1154,117.8,98.3,19.7,2.68,Vasodilat.
2986,1614,117.8,98.3,19.7,2.68,Vasodilat.
3341,1865,117.8,98.3,19.7,2.68,Vasodilat.
2026,1473,117.8,98.3,19.7,2.68,Vasodilat.
1392,1061,117.8,98.3,19.7,2.68,Vasodilat.
1494,979,117.8,98.3,19.7,2.68,Vasodilat.
1257,1001,117.8,98.3,19.7,2.68,Vasodilat.
992,954,117.8,98.3,19.7,2.68,Vasodilat.
941,751,117.8,98.3,19.7,2.68,Vasodilat.
751,661,117.8,98.3,19.7,2.68,Vasodilat.
892,418,117.8,98.3,19.7,2.68,Vasodilat.
549,651,117.8,98.3,19.7,2.68,Vasodilat.
874,724,117.8,98.3,19.7,2.68,Vasodilat.
712,776,117.8,98.3,19.7,2.68,Vasodilat.
867,564,117.8,98.3,19.7,2.68,Vasodilat.
327,367,117.8,98.3,19.7,2.68,Vasodilat.
1252,879,117.8,98.3,19.7,2.68,Vasodilat.
2823,1642,117.8,98.3,19.7,2.68,Vasodilat.
3953,2125,117.8,98.3,19.7,2.68,Vasodilat.
3152,1915,117.8,98.3,19.7,2.68,Vasodilat.
2007,1565,117.8,98.3,19.7,2.68,Vasodilat.
1550,1260,117.8,98.3,19.7,2.68,Vasodilat.
2075,1338,117.8,98.3,19.7,2.68,Vasodilat.
1733,1369,117.8,98.3,19.7,2.68,Vasodilat.
1166,935,117.8,98.3,19.7,2.68,Vasodilat.
973,805,117.8,98.3,19.7,2.68,Vasodilat.
329,636,117.8,98.3,19.7,2.68,Vasodilat.
503,641,117.8,98.3,19.7,2.68,Vasodilat.
981,419,117.8,98.3,19.7,2.68,Vasodilat.
947,436,117.8,98.3,19.7,2.68,Vasodilat.
950,670,117.8,98.3,19.7,2.68,Vasodilat.
50,745,117.8,98.3,19.7,2.68,Vasodilat.
936,772,117.8,98.3,19.7,2.68,Vasodilat.
659,891,117.8,98.3,19.7,2.68,Vasodilat.
2579,1437,117.8,98.3,19.7,2.68,Vasodilat.
3856,2342,117.8,98.3,19.7,2.68,Vasodilat.
4095,2535,117.8,98.3,19.7,2.68,Vasodilat.
4047,2300,117.8,98.3,19.7,2.68,Vasodilat.
2389,1688,117.8,98.3,19.7,2.68,Vasodilat.
2584,1508,117.8,98.3,19.7,2.68,Vasodilat.
3042,1360,117.8,98.3,19.7,2.68,Vasodilat.
2292,1585,117.8,98.3,19.7,2.68,Vasodilat.
1908,1141,117.8,98.3,19.7,2.68,Vasodilat.
1058,795,117.8,98.3,19.7,2.68,Vasodilat.
1235,927,117.8,98.3,19.7,2.68,Vasodilat.
567,667,117.8,98.3,19.7,2.68,Vasodilat.
909,774,117.8,98.3,19.7,2.68,Vasodilat.
517,719,117.8,98.3,19.7,2.68,Vasodilat.
350,779,117.8,98.3,19.7,2.68,Vasodilat.
330,792,117.8,98.3,19.7,2.68,Vasodilat.
1098,532,117.8,98.3,19.7,2.68,Vasodilat.
512,690,117.8,98.3,19.7,2.68,Vasodilat.
1299,1006,117.8,98.3,19.7,2.68,Vasodilat.
3316,1705,117.8,98.3,19.7,2.68,Vasodilat.
4095,2719,117.8,98.3,19.7,2.68,Vasodilat.
4095,2599,117.8,98.3,19.7,2.68,Vasodilat.
3994,2008,117.8,98.3,19.7,2.68,Vasodilat.
2536,1580,117.8,98.3,19.7,2.68,Vasodilat.
3064,1560,117.8,98.3,19.7,2.68,Vasodilat.
2919,1626,117.8,98.3,19.7,2.68,Vasodilat.
1790,1479,117.8,98.3,19.7,2.68,Vasodilat.
1649,1093,117.8,98.3,19.7,2.68,Vasodilat.
712,815,117.8,98.3,19.7,2.68,Vasodilat.
367,633,117.8,98.3,19.7,2.68,Vasodilat.
415,596,117.8,98.3,19.7,2.68,Vasodilat.
775,771,117.8,98.3,19.7,2.68,Vasodilat.
403,613,117.8,98.3,19.7,2.68,Vasodilat.
842,639,117.8,98.3,19.7,2.68,Vasodilat.
558,383,117.8,98.3,19.7,2.68,Vasodilat.
956,578,117.8,98.3,19.7,2.68,Vasodilat.
313,660,117.8,98.3,19.7,2.68,Vasodilat.
1945,1492,117.8,98.3,19.7,2.68,Vasodilat.
3674,2122,117.8,98.3,19.7,2.68,Vasodilat.
4095,2586,117.8,98.3,19.7,2.68,Vasodilat.
4095,2252,117.8,98.3,19.7,2.68,Vasodilat.
2344,1596,117.8,98.3,19.7,2.68,Vasodilat.
1876,1502,117.8,98.3,19.7,2.68,Vasodilat.
2441,1485,117.8,98.3,19.7,2.68,Vasodilat.
1822,1187,117.8,98.3,19.7,2.68,Vasodilat.
1605,877,117.8,98.3,19.7,2.68,Vasodilat.
1163,896,117.8,98.3,19.7,2.68,Vasodilat.
770,709,117.8,98.3,19.7,2.68,Vasodilat.
476,724,117.8,98.3,19.7,2.68,Vasodilat.
700,635,117.8,98.3,19.7,2.68,Vasodilat.
434,765,117.8,98.3,19.7,2.68,Vasodilat.
1078,735,117.8,98.3,19.7,2.68,Vasodilat.
347,766,117.8,98.3,19.7,2.68,Vasodilat.
1113,723,117.8,98.3,19.7,2.68,Vasodilat.
590,411,117.8,98.3,19.7,2.68,Vasodilat.
1306,810,117.8,98.3,19.7,2.68,Vasodilat.
2378,1672,117.8,98.3,19.7,2.68,Vasodilat.
3340,1921,117.8,98.3,19.7,2.68,Vasodilat.
3655,1891,117.8,98.3,19.7,2.68,Vasodilat.
2194,1350,117.8,98.3,19.7,2.68,Vasodilat.
1599,1226,117.8,98.3,19.7,2.68,Vasodilat.
2467,1377,117.8,98.3,19.7,2.68,Vasodilat.
2132,1284,117.8,98.3,19.7,2.68,Vasodilat.
1557,997,117.8,98.3,19.7,2.68,Vasodilat.
442,603,117.8,98.3,19.7,2.68,Vasodilat.
1030,686,117.8,98.3,19.7,2.68,Vasodilat.
162,372,117.8,98.3,19.7,2.68,Vasodilat.
926,601,117.8,98.3,19.7,2.68,Vasodilat.
526,573,117.8,98.3,19.7,2.68,Vasodilat.
701,666,117.8,98.3,19.7,2.68,Vasodilat.
722,602,117.8,98.3,19.7,2.68,Vasodilat.
404,558,117.8,98.3,19.7,2.68,Vasodilat.
672,494,117.8,98.3,19.7,2.68,Vasodilat.
1697,1020,117.8,98.3,19.7,2.68,Vasodilat.
2366,1627,117.8,98.3,19.7,2.68,Vasodilat.
3923,1930,117.8,98.3,19.7,2.68,Vasodilat.
2634,1621,117.8,98.3,19.7,2.68,Vasodilat.
2013,1322,117.8,98.3,19.7,2.68,Vasodilat.
1759,1253,117.8,98.3,19.7,2.68,Vasodilat.
1634,1055,117.8,98.3,19.7,2.68,Vasodilat.
1401,1003,117.8,98.3,19.7,2.68,Vasodilat.
1097,819,117.8,98.3,19.7,2.68,Vasodilat.
693,892,117.8,98.3,19.7,2.68,Vasodilat.
1162,651,117.8,98.3,19.7,2.68,Vasodilat.
278,478,117.8,98.3,19.7,2.68,Vasodilat.
104,404,117.8,98.3,19.7,2.68,Vasodilat.
600,854,117.8,98.3,19.7,2.68,Vasodilat.
669,705,117.8,98.3,19.7,2.68,Vasodilat.
769,497,117.8,98.3,19.7,2.68,Vasodilat.
191,760,117.8,98.3,19.7,2.68,Vasodilat.
1334,1073,117.8,98.3,19.7,2.68,Vasodilat.
2803,1291,117.8,98.3,19.7,2.68,Vasodilat.
4000,1899,117.8,98.3,19.7,2.68,Vasodilat.
3622,2027,117.8,98.3,19.7,2.68,Vasodilat.
4095,2392,117.8,98.3,19.7,2.68,Vasodilat.
2472,1672,117.8,98.3,19.7,2.68,Vasodilat.
2072,1614,117.8,98.3,19.7,2.68,Vasodilat.
2751,1584,117.8,98.3,19.7,2.68,Vasodilat.
2712,1408,117.8,98.3,19.7,2.68,Vasodilat.
1300,996,117.8,98.3,19.7,2.68,Vasodilat.
1638,708,117.8,98.3,19.7,2.68,Vasodilat.
937,966,117.8,98.3,19.7,2.68,Vasodilat.
392,454,117.8,98.3,19.7,2.68,Vasodilat.
564,604,117.8,98.3,19.7,2.68,Vasodilat.
994,435,117.8,98.3,19.7,2.68,Vasodilat.
578,849,117.8,98.3,19.7,2.68,Vasodilat.
625,585,117.8,98.3,19.7,2.68,Vasodilat.
1040,612,117.8,98.3,19.7,2.68,Vasodilat.
605,746,117.8,98.3,19.7,2.68,Vasodilat.
848,1147,117.8,98.3,19.7,2.68,Vasodilat.
2823,1558,117.8,98.3,19.7,2.68,Vasodilat.
4095,2107,117.8,98.3,19.7,2.68,Vasodilat.
4095,2324,117.8,98.3,19.7,2.68,Vasodilat.
3644,2120,117.8,98.3,19.7,2.68,Vasodilat.
2596,1360,117.8,98.3,19.7,2.68,Vasodilat.
2093,1301,117.8,98.3,19.7,2.68,Vasodilat.
2541,1473,117.8,98.3,19.7,2.68,Vasodilat.
1512,1212,117.8,98.3,19.7,2.68,Vasodilat.
1302,1063,117.8,98.3,19.7,2.68,Vasodilat.
1112,688,117.8,98.3,19.7,2.68,Vasodilat.
1217,546,117.8,98.3,19.7,2.68,Vasodilat.
531,759,117.8,98.3,19.7,2.68,Vasodilat.
976,676,117.8,98.3,19.7,2.68,Vasodilat.
513,624,117.8,98.3,19.7,2.68,Vasodilat.
225,541,117.8,98.3,19.7,2.68,Vasodilat.
606,728,117.8,98.3,19.7,2.68,Vasodilat.
611,497,117.8,98.3,19.7,2.68,Vasodilat.
652,835,117.8,98.3,19.7,2.68,Vasodilat.
1755,1049,117.8,98.3,19.7,2.68,Vasodilat.
2560,1664,117.8,98.3,19.7,2.68,Vasodilat.
3851,1998,117.8,98.3,19.7,2.68,Vasodilat.
3128,1893,117.8,98.3,19.7,2.68,Vasodilat.
2260,1063,117.8,98.3,19.7,2.68,Vasodilat.
1414,1097,117.8,98.3,19.7,2.68,Vasodilat.
1349,908,117.8,98.3,19.7,2.68,Vasodilat.
1218,1048,117.8,98.3,19.7,2.68,Vasodilat.
1665,813,117.8,98.3,19.7,2.68,Vasodilat.
928,760,117.8,98.3,19.7,2.68,Vasodilat.
242,641,117.8,98.3,19.7,2.68,Vasodilat.
877,602,117.8,98.3,19.7,2.68,Vasodilat.
619,449,117.8,98.3,19.7,2.68,Vasodilat.
195,466,117.8,98.3,19.7,2.68,Vasodilat.
543,445,117.8,98.3,19.7,2.68,Vasodilat.
546,557,117.8,98.3,19.7,2.68,Vasodilat.
572,512,117.8,98.3,19.7,2.68,Vasodilat.
621,388,117.8,98.3,19.7,2.68,Vasodilat.
2005,1119,117.8,98.3,19.7,2.68,Vasodilat.
2862,1539,117.8,98.3,19.7,2.68,Vasodilat.
3314,1737,117.8,98.3,19.7,2.68,Vasodilat.
2449,1414,117.8,98.3,19.7,2.68,Vasodilat.
1737,1113,117.8,98.3,19.7,2.68,Vasodilat.
1835,1383,117.8,98.3,19.7,2.68,Vasodilat.
1356,1113,117.8,98.3,19.7,2.68,Vasodilat.
1612,872,117.8,98.3,19.7,2.68,Vasodilat.
916,850,117.8,98.3,19.7,2.68,Vasodilat.
398,521,117.8,98.3,19.7,2.68,Vasodilat.
322,658,117.8,98.3,19.7,2.68,Vasodilat.
1054,601,117.8,98.3,19.7,2.68,Vasodilat.
627,685,117.8,98.3,19.7,2.68,Vasodilat.
771,615,117.8,98.3,19.7,2.68,Vasodilat.
867,355,117.8,98.3,19.7,2.68,Vasodilat.
641,757,117.8,98.3,19.7,2.68,Vasodilat.
1252,1062,117.8,98.3,19.7,2.68,Vasodilat.
2164,1643,117.8,98.3,19.7,2.68,Vasodilat.
3932,2129,117.8,98.3,19.7,2.68,Vasodilat.
4032,1799,117.8,98.3,19.7,2.68,Vasodilat.
2166,1230,117.8,98.3,19.7,2.68,Vasodilat.
2352,1048,117.8,98.3,19.7,2.68,Vasodilat.
2092,1526,117.8,98.3,19.7,2.68,Vasodilat.
1496,1173,117.8,98.3,19.7,2.68,Vasodilat.
1356,822,117.8,98.3,19.7,2.68,Vasodilat.
1365,975,117.8,98.3,19.7,2.68,Vasodilat.
739,831,117.8,98.3,19.7,2.68,Vasodilat.
772,806,117.8,98.3,19.7,2.68,Vasodilat.
1055,802,117.8,98.3,19.7,2.68,Vasodilat.
714,579,117.8,98.3,19.7,2.68,Vasodilat.
392,750,117.8,98.3,19.7,2.68,Vasodilat.
1003,553,117.8,98.3,19.7,2.68,Vasodilat.
96,564,117.8,98.3,19.7,2.68,Vasodilat.
2217,1294,117.8,98.3,19.7,2.68,Vasodilat.
3251,1952,117.8,98.3,19.7,2.68,Vasodilat.
4095,2415,117.8,98.3,19.7,2.68,Vasodilat.
4095,2598,117.8,98.3,19.7,2.68,Vasodilat.
3563,1806,117.8,98.3,19.7,2.68,Vasodilat.
2008,1436,117.8,98.3,19.7,2.68,Vasodilat.
2386,1587,117.8,98.3,19.7,2.68,Vasodilat.
2353,1665,117.8,98.3,19.7,2.68,Vasodilat.
2409,1108,117.8,98.3,19.7,2.68,Vasodilat.
1265,1070,117.8,98.3,19.7,2.68,Vasodilat.
1610,1058,117.8,98.3,19.7,2.68,Vasodilat.
480,771,117.8,98.3,19.7,2.68,Vasodilat.
